"Posição","Nome","Localidade","2008","Unidade","Multiplicador"
"1.1.4.1.1","Convencional","Marco","-","m³",1
"1.1.4.1.1","Convencional","Martinópole","-","m³",1
"1.1.4.1.1","Convencional","Massapê","4968","m³",1
"1.1.4.1.1","Convencional","Mauriti","-","m³",1
"1.1.4.1.1","Convencional","Meruoca","700","m³",1
"1.1.4.1.1","Convencional","Milagres","-","m³",1
"1.1.4.1.1","Convencional","Milhã","-","m³",1
"1.1.4.1.1","Convencional","Miraíma","590","m³",1
"1.1.4.1.1","Convencional","Missão Velha","-","m³",1
"1.1.4.1.1","Convencional","Mombaça","-","m³",1
"1.1.4.1.1","Convencional","Monsenhor Tabosa","805","m³",1
"1.1.4.1.1","Convencional","Morada Nova","8509","m³",1
"1.1.4.1.1","Convencional","Moraújo","574","m³",1
"1.1.4.1.1","Convencional","Morrinhos","-","m³",1
"1.1.4.1.1","Convencional","Mucambo","1744","m³",1
"1.1.4.1.1","Convencional","Mulungu","-","m³",1
"1.1.4.1.1","Convencional","Nova Olinda","1400","m³",1
"1.1.4.1.1","Convencional","Nova Russas","3685","m³",1
"1.1.4.1.1","Convencional","Novo Oriente","-","m³",1
"1.1.4.1.1","Convencional","Ocara","-","m³",1
"1.1.4.1.1","Convencional","Orós","-","m³",1
"1.1.4.1.1","Convencional","Pacajus","3500","m³",1
"1.1.4.1.1","Convencional","Pacatuba","1769","m³",1
"1.1.4.1.1","Convencional","Pacoti","236","m³",1
"1.1.4.1.1","Convencional","Pacujá","500","m³",1
"1.1.4.1.1","Convencional","Palhano","-","m³",1
"1.1.4.1.1","Convencional","Palmácia","-","m³",1
"1.1.4.1.1","Convencional","Paracuru","-","m³",1
"1.1.4.1.1","Convencional","Paraipaba","1444","m³",1
"1.1.4.1.1","Convencional","Parambu","-","m³",1
"1.1.4.1.1","Convencional","Paramoti","-","m³",1
"1.1.4.1.1","Convencional","Pedra Branca","-","m³",1
"1.1.4.1.1","Convencional","Penaforte","-","m³",1
"1.1.4.1.1","Convencional","Pentecoste","-","m³",1
"1.1.4.1.1","Convencional","Pereiro","-","m³",1
"1.1.4.1.1","Convencional","Pindoretama","-","m³",1
"1.1.4.1.1","Convencional","Piquet Carneiro","-","m³",1
"1.1.4.1.1","Convencional","Pires Ferreira","2538","m³",1
"1.1.4.1.1","Convencional","Poranga","-","m³",1
"1.1.4.1.1","Convencional","Porteiras","-","m³",1
"1.1.4.1.1","Convencional","Potengi","600","m³",1
"1.1.4.1.1","Convencional","Potiretama","-","m³",1
"1.1.4.1.1","Convencional","Quiterianópolis","-","m³",1
"1.1.4.1.1","Convencional","Quixadá","-","m³",1
"1.1.4.1.1","Convencional","Quixelô","-","m³",1
"1.1.4.1.1","Convencional","Quixeramobim","10440","m³",1
"1.1.4.1.1","Convencional","Quixeré","8020","m³",1
"1.1.4.1.1","Convencional","Redenção","2725","m³",1
"1.1.4.1.1","Convencional","Reriutaba","2160","m³",1
"1.1.4.1.1","Convencional","Russas","5960","m³",1
"1.1.4.1.1","Convencional","Saboeiro","800","m³",1
"1.1.4.1.1","Convencional","Salitre","1166","m³",1
"1.1.4.1.1","Convencional","Santana do Acaraú","400","m³",1
"1.1.4.1.1","Convencional","Santana do Cariri","1050","m³",1
"1.1.4.1.1","Convencional","Santa Quitéria","2281","m³",1
"1.1.4.1.1","Convencional","São Benedito","2592","m³",1
"1.1.4.1.1","Convencional","São Gonçalo do Amarante","542","m³",1
"1.1.4.1.1","Convencional","São João do Jaguaribe","500","m³",1
"1.1.4.1.1","Convencional","São Luís do Curu","1188","m³",1
"1.1.4.1.1","Convencional","Senador Pompeu","3185","m³",1
"1.1.4.1.1","Convencional","Senador Sá","490","m³",1
"1.1.4.1.1","Convencional","Sobral","39566","m³",1
"1.1.4.1.1","Convencional","Solonópole","-","m³",1
"1.1.4.1.1","Convencional","Tabuleiro do Norte","4133","m³",1
"1.1.4.1.1","Convencional","Tamboril","1560","m³",1
"1.1.4.1.1","Convencional","Tarrafas","500","m³",1
"1.1.4.1.1","Convencional","Tauá","4300","m³",1
"1.1.4.1.1","Convencional","Tejuçuoca","-","m³",1
"1.1.4.1.1","Convencional","Tianguá","5704","m³",1
"1.1.4.1.1","Convencional","Trairi","-","m³",1
"1.1.4.1.1","Convencional","Tururu","637","m³",1
"1.1.4.1.1","Convencional","Ubajara","2442","m³",1
"1.1.4.1.1","Convencional","Umari","-","m³",1
"1.1.4.1.1","Convencional","Umirim","988","m³",1
"1.1.4.1.1","Convencional","Uruburetama","2954","m³",1
"1.1.4.1.1","Convencional","Uruoca","1584","m³",1
"1.1.4.1.1","Convencional","Varjota","1700","m³",1
"1.1.4.1.1","Convencional","Várzea Alegre","-","m³",1
"1.1.4.1.1","Convencional","Viçosa do Ceará","10318","m³",1
"1.1.4.1.2","Não convencional","Abaiara","-","m³",1
"1.1.4.1.2","Não convencional","Acarape","-","m³",1
"1.1.4.1.2","Não convencional","Acaraú","-","m³",1
"1.1.4.1.2","Não convencional","Acopiara","3843","m³",1
"1.1.4.1.2","Não convencional","Aiuaba","-","m³",1
"1.1.4.1.2","Não convencional","Alcântaras","-","m³",1
"1.1.4.1.2","Não convencional","Altaneira","-","m³",1
"1.1.4.1.2","Não convencional","Alto Santo","-","m³",1
"1.1.4.1.2","Não convencional","Amontada","-","m³",1
"1.1.4.1.2","Não convencional","Antonina do Norte","16","m³",1
"1.1.4.1.2","Não convencional","Apuiarés","986","m³",1
"1.1.4.1.2","Não convencional","Aquiraz","-","m³",1
"1.1.4.1.2","Não convencional","Aracati","206","m³",1
"1.1.4.1.2","Não convencional","Aracoiaba","-","m³",1
"1.1.4.1.2","Não convencional","Ararendá","-","m³",1
"1.1.4.1.2","Não convencional","Araripe","-","m³",1
"1.1.4.1.2","Não convencional","Aratuba","-","m³",1
"1.1.4.1.2","Não convencional","Arneiroz","-","m³",1
"1.1.4.1.2","Não convencional","Assaré","45","m³",1
"1.1.4.1.2","Não convencional","Aurora","-","m³",1
"1.1.4.1.2","Não convencional","Baixio","-","m³",1
"1.1.4.1.2","Não convencional","Banabuiú","1261","m³",1
"1.1.4.1.2","Não convencional","Barbalha","-","m³",1
"1.1.4.1.2","Não convencional","Barreira","20","m³",1
"1.1.4.1.2","Não convencional","Barro","-","m³",1
"1.1.4.1.2","Não convencional","Barroquinha","-","m³",1
"1.1.4.1.2","Não convencional","Baturité","-","m³",1
"1.1.4.1.2","Não convencional","Beberibe","-","m³",1
"1.1.4.1.2","Não convencional","Bela Cruz","-","m³",1
"1.1.4.1.2","Não convencional","Boa Viagem","5111","m³",1
"1.1.4.1.2","Não convencional","Brejo Santo","-","m³",1
"1.1.4.1.2","Não convencional","Camocim","-","m³",1
"1.1.4.1.2","Não convencional","Campos Sales","128","m³",1
"1.1.4.1.2","Não convencional","Canindé","462","m³",1
"1.1.4.1.2","Não convencional","Capistrano","740","m³",1
"1.1.4.1.2","Não convencional","Caridade","723","m³",1
"1.1.4.1.2","Não convencional","Cariré","-","m³",1
"1.1.4.1.2","Não convencional","Caririaçu","-","m³",1
"1.1.4.1.2","Não convencional","Cariús","800","m³",1
"1.1.4.1.2","Não convencional","Carnaubal","-","m³",1
"1.1.4.1.2","Não convencional","Cascavel","3694","m³",1
"1.1.4.1.2","Não convencional","Catarina","-","m³",1
"1.1.4.1.2","Não convencional","Catunda","-","m³",1
"1.1.4.1.2","Não convencional","Caucaia","32207","m³",1
"1.1.4.1.2","Não convencional","Cedro","60","m³",1
"1.1.4.1.2","Não convencional","Chaval","-","m³",1
"1.1.4.1.2","Não convencional","Choró","-","m³",1
"1.1.4.1.2","Não convencional","Chorozinho","-","m³",1
"1.1.4.1.2","Não convencional","Coreaú","180","m³",1
"1.1.4.1.2","Não convencional","Crateús","94","m³",1
"1.1.4.1.2","Não convencional","Crato","-","m³",1
"1.1.4.1.2","Não convencional","Croatá","-","m³",1
"1.1.4.1.2","Não convencional","Cruz","450","m³",1
"1.1.4.1.2","Não convencional","Deputado Irapuan Pinheiro","80","m³",1
"1.1.4.1.2","Não convencional","Ererê","-","m³",1
"1.1.4.1.2","Não convencional","Eusébio","-","m³",1
"1.1.4.1.2","Não convencional","Farias Brito","-","m³",1
"1.1.4.1.2","Não convencional","Forquilha","-","m³",1
"1.1.4.1.2","Não convencional","Fortaleza","487281","m³",1
"1.1.4.1.2","Não convencional","Fortim","1198","m³",1
"1.1.4.1.2","Não convencional","Frecheirinha","-","m³",1
"1.1.4.1.2","Não convencional","General Sampaio","-","m³",1
"1.1.4.1.2","Não convencional","Graça","-","m³",1
"1.1.4.1.2","Não convencional","Granja","-","m³",1
"1.1.4.1.2","Não convencional","Granjeiro","-","m³",1
"1.1.4.1.2","Não convencional","Groaíras","-","m³",1
"1.1.4.1.2","Não convencional","Guaiúba","1488","m³",1
"1.1.4.1.2","Não convencional","Guaraciaba do Norte","-","m³",1
"1.1.4.1.2","Não convencional","Guaramiranga","-","m³",1
"1.1.4.1.2","Não convencional","Hidrolândia","-","m³",1
"1.1.4.1.2","Não convencional","Horizonte","-","m³",1
"1.1.4.1.2","Não convencional","Ibaretama","-","m³",1
"1.1.4.1.2","Não convencional","Ibiapina","-","m³",1
"1.1.4.1.2","Não convencional","Ibicuitinga","1550","m³",1
"1.1.4.1.2","Não convencional","Icapuí","-","m³",1
"1.1.4.1.2","Não convencional","Icó","5939","m³",1
"1.1.4.1.2","Não convencional","Iguatu","462","m³",1
"1.1.4.1.2","Não convencional","Independência","40","m³",1
"1.1.4.1.2","Não convencional","Ipaporanga","430","m³",1
"1.1.4.1.2","Não convencional","Ipaumirim","-","m³",1
"1.1.4.1.2","Não convencional","Ipu","-","m³",1
"1.1.4.1.2","Não convencional","Ipueiras","-","m³",1
"1.1.4.1.2","Não convencional","Iracema","-","m³",1
"1.1.4.1.2","Não convencional","Irauçuba","-","m³",1
"1.1.4.1.2","Não convencional","Itaiçaba","389","m³",1
"1.1.4.1.2","Não convencional","Itaitinga","2500","m³",1
"1.1.4.1.2","Não convencional","Itapajé","58","m³",1
"1.1.4.1.2","Não convencional","Itapipoca","502","m³",1
"1.1.4.1.2","Não convencional","Itapiúna","1421","m³",1
"1.1.4.1.2","Não convencional","Itarema","-","m³",1
"1.1.4.1.2","Não convencional","Itatira","-","m³",1
"1.1.4.1.2","Não convencional","Jaguaretama","1410","m³",1
"1.1.4.1.2","Não convencional","Jaguaribara","1100","m³",1
"1.1.4.1.2","Não convencional","Jaguaribe","1122","m³",1
"1.1.4.1.2","Não convencional","Jaguaruana","3094","m³",1
"1.1.4.1.2","Não convencional","Jardim","-","m³",1
"1.1.4.1.2","Não convencional","Jati","-","m³",1
"1.1.4.1.2","Não convencional","Jijoca de Jericoacoara","-","m³",1
"1.1.4.1.2","Não convencional","Juazeiro do Norte","-","m³",1
"1.1.4.1.2","Não convencional","Jucás","2143","m³",1
"1.1.4.1.2","Não convencional","Lavras da Mangabeira","-","m³",1
"1.1.4.1.2","Não convencional","Limoeiro do Norte","-","m³",1
"1.1.4.1.2","Não convencional","Madalena","-","m³",1
"1.1.4.1.2","Não convencional","Maracanaú","78530","m³",1
"1.1.4.1.2","Não convencional","Maranguape","11350","m³",1
"1.1.4.1.2","Não convencional","Marco","2362","m³",1
"1.1.4.1.2","Não convencional","Martinópole","-","m³",1
"1.1.4.1.2","Não convencional","Massapê","32","m³",1
"1.1.4.1.2","Não convencional","Mauriti","-","m³",1
"1.1.4.1.2","Não convencional","Meruoca","-","m³",1
"1.1.4.1.2","Não convencional","Milagres","-","m³",1
"1.1.4.1.2","Não convencional","Milhã","80","m³",1
"1.1.4.1.2","Não convencional","Miraíma","28","m³",1
"1.1.4.1.2","Não convencional","Missão Velha","-","m³",1
"1.1.4.1.2","Não convencional","Mombaça","3755","m³",1
"1.1.4.1.2","Não convencional","Monsenhor Tabosa","20","m³",1
"1.1.4.1.2","Não convencional","Morada Nova","-","m³",1
"1.1.4.1.2","Não convencional","Moraújo","30","m³",1
"1.1.4.1.2","Não convencional","Morrinhos","322","m³",1
"1.1.4.1.2","Não convencional","Mucambo","-","m³",1
"1.1.4.1.2","Não convencional","Mulungu","-","m³",1
"1.1.4.1.2","Não convencional","Nova Olinda","-","m³",1
"1.1.4.1.2","Não convencional","Nova Russas","-","m³",1
"1.1.4.1.2","Não convencional","Novo Oriente","2011","m³",1
"1.1.4.1.2","Não convencional","Ocara","1381","m³",1
"1.1.4.1.2","Não convencional","Orós","2657","m³",1
"1.1.4.1.2","Não convencional","Pacajus","-","m³",1
"1.1.4.1.2","Não convencional","Pacatuba","3130","m³",1
"1.1.4.1.2","Não convencional","Pacoti","-","m³",1
"1.1.4.1.2","Não convencional","Pacujá","-","m³",1
"1.1.4.1.2","Não convencional","Palhano","664","m³",1
"1.1.4.1.2","Não convencional","Palmácia","-","m³",1
"1.1.4.1.2","Não convencional","Paracuru","1194","m³",1
"1.1.4.1.2","Não convencional","Paraipaba","-","m³",1
"1.1.4.1.2","Não convencional","Parambu","2424","m³",1
"1.1.4.1.2","Não convencional","Paramoti","830","m³",1
"1.1.4.1.2","Não convencional","Pedra Branca","4420","m³",1
"1.1.4.1.2","Não convencional","Penaforte","-","m³",1
"1.1.4.1.2","Não convencional","Pentecoste","4074","m³",1
"1.1.4.1.2","Não convencional","Pereiro","-","m³",1
"1.1.4.1.2","Não convencional","Pindoretama","1272","m³",1
"1.1.4.1.2","Não convencional","Piquet Carneiro","572","m³",1
"1.1.4.1.2","Não convencional","Pires Ferreira","-","m³",1
"1.1.4.1.2","Não convencional","Poranga","900","m³",1
"1.1.4.1.2","Não convencional","Porteiras","-","m³",1
"1.1.4.1.2","Não convencional","Potengi","-","m³",1
"1.1.4.1.2","Não convencional","Potiretama","-","m³",1
"1.1.4.1.2","Não convencional","Quiterianópolis","755","m³",1
"1.1.4.1.2","Não convencional","Quixadá","6934","m³",1
"1.1.4.1.2","Não convencional","Quixelô","55","m³",1
"1.1.4.1.2","Não convencional","Quixeramobim","1084","m³",1
"1.1.4.1.2","Não convencional","Quixeré","-","m³",1
"1.1.4.1.2","Não convencional","Redenção","-","m³",1
"1.1.4.1.2","Não convencional","Reriutaba","-","m³",1
"1.1.4.1.2","Não convencional","Russas","755","m³",1
"1.1.4.1.2","Não convencional","Saboeiro","-","m³",1
"1.1.4.1.2","Não convencional","Salitre","46","m³",1
"1.1.4.1.2","Não convencional","Santana do Acaraú","155","m³",1
"1.1.4.1.2","Não convencional","Santana do Cariri","-","m³",1
"1.1.4.1.2","Não convencional","Santa Quitéria","399","m³",1
"1.1.4.1.2","Não convencional","São Benedito","-","m³",1
"1.1.4.1.2","Não convencional","São Gonçalo do Amarante","2636","m³",1
"1.1.4.1.2","Não convencional","São João do Jaguaribe","-","m³",1
"1.1.4.1.2","Não convencional","São Luís do Curu","-","m³",1
"1.1.4.1.2","Não convencional","Senador Pompeu","-","m³",1
"1.1.4.1.2","Não convencional","Senador Sá","-","m³",1
"1.1.4.1.2","Não convencional","Sobral","-","m³",1
"1.1.4.1.2","Não convencional","Solonópole","1333","m³",1
"1.1.4.1.2","Não convencional","Tabuleiro do Norte","-","m³",1
"1.1.4.1.2","Não convencional","Tamboril","710","m³",1
"1.1.4.1.2","Não convencional","Tarrafas","-","m³",1
"1.1.4.1.2","Não convencional","Tauá","-","m³",1
"1.1.4.1.2","Não convencional","Tejuçuoca","572","m³",1
"1.1.4.1.2","Não convencional","Tianguá","-","m³",1
"1.1.4.1.2","Não convencional","Trairi","1480","m³",1
"1.1.4.1.2","Não convencional","Tururu","-","m³",1
"1.1.4.1.2","Não convencional","Ubajara","-","m³",1
"1.1.4.1.2","Não convencional","Umari","-","m³",1
"1.1.4.1.2","Não convencional","Umirim","-","m³",1
"1.1.4.1.2","Não convencional","Uruburetama","-","m³",1
"1.1.4.1.2","Não convencional","Uruoca","-","m³",1
"1.1.4.1.2","Não convencional","Varjota","-","m³",1
"1.1.4.1.2","Não convencional","Várzea Alegre","2948","m³",1
"1.1.4.1.2","Não convencional","Viçosa do Ceará","-","m³",1
"1.1.4.1.3","Simples desinfecção (cloração e outros)","Abaiara","319","m³",1
"1.1.4.1.3","Simples desinfecção (cloração e outros)","Acarape","-","m³",1
"1.1.4.1.3","Simples desinfecção (cloração e outros)","Acaraú","3318","m³",1
"1.1.4.1.3","Simples desinfecção (cloração e outros)","Acopiara","207","m³",1
"1.1.4.1.3","Simples desinfecção (cloração e outros)","Aiuaba","-","m³",1
"1.1.4.1.3","Simples desinfecção (cloração e outros)","Alcântaras","60","m³",1
