"Posição","Nome","Localidade","2017-preliminar","Unidade","Multiplicador"
"1.2.10.1.3","Área para cultivo de flores","Tejuçuoca","7","estabelecimentos",1
"1.2.10.1.3","Área para cultivo de flores","Tianguá","21","estabelecimentos",1
"1.2.10.1.3","Área para cultivo de flores","Trairi","11","estabelecimentos",1
"1.2.10.1.3","Área para cultivo de flores","Tururu","-","estabelecimentos",1
"1.2.10.1.3","Área para cultivo de flores","Ubajara","16","estabelecimentos",1
"1.2.10.1.3","Área para cultivo de flores","Umari","1","estabelecimentos",1
"1.2.10.1.3","Área para cultivo de flores","Umirim","2","estabelecimentos",1
"1.2.10.1.3","Área para cultivo de flores","Uruburetama","1","estabelecimentos",1
"1.2.10.1.3","Área para cultivo de flores","Uruoca","-","estabelecimentos",1
"1.2.10.1.3","Área para cultivo de flores","Varjota","1","estabelecimentos",1
"1.2.10.1.3","Área para cultivo de flores","Várzea Alegre","4","estabelecimentos",1
"1.2.10.1.3","Área para cultivo de flores","Viçosa do Ceará","4","estabelecimentos",1
"1.2.10.2","Pastagens",,,"",""
"1.2.10.2.1","Naturais","Abaiara","206","estabelecimentos",1
"1.2.10.2.1","Naturais","Acarape","22","estabelecimentos",1
"1.2.10.2.1","Naturais","Acaraú","434","estabelecimentos",1
"1.2.10.2.1","Naturais","Acopiara","2258","estabelecimentos",1
"1.2.10.2.1","Naturais","Aiuaba","1372","estabelecimentos",1
"1.2.10.2.1","Naturais","Alcântaras","27","estabelecimentos",1
"1.2.10.2.1","Naturais","Altaneira","128","estabelecimentos",1
"1.2.10.2.1","Naturais","Alto Santo","984","estabelecimentos",1
"1.2.10.2.1","Naturais","Amontada","1013","estabelecimentos",1
"1.2.10.2.1","Naturais","Antonina do Norte","123","estabelecimentos",1
"1.2.10.2.1","Naturais","Apuiarés","921","estabelecimentos",1
"1.2.10.2.1","Naturais","Aquiraz","614","estabelecimentos",1
"1.2.10.2.1","Naturais","Aracati","668","estabelecimentos",1
"1.2.10.2.1","Naturais","Aracoiaba","646","estabelecimentos",1
"1.2.10.2.1","Naturais","Ararendá","265","estabelecimentos",1
"1.2.10.2.1","Naturais","Araripe","348","estabelecimentos",1
"1.2.10.2.1","Naturais","Aratuba","106","estabelecimentos",1
"1.2.10.2.1","Naturais","Arneiroz","875","estabelecimentos",1
"1.2.10.2.1","Naturais","Assaré","357","estabelecimentos",1
"1.2.10.2.1","Naturais","Aurora","939","estabelecimentos",1
"1.2.10.2.1","Naturais","Baixio","361","estabelecimentos",1
"1.2.10.2.1","Naturais","Banabuiú","280","estabelecimentos",1
"1.2.10.2.1","Naturais","Barbalha","361","estabelecimentos",1
"1.2.10.2.1","Naturais","Barreira","46","estabelecimentos",1
"1.2.10.2.1","Naturais","Barro","494","estabelecimentos",1
"1.2.10.2.1","Naturais","Barroquinha","121","estabelecimentos",1
"1.2.10.2.1","Naturais","Baturité","136","estabelecimentos",1
"1.2.10.2.1","Naturais","Beberibe","299","estabelecimentos",1
"1.2.10.2.1","Naturais","Bela Cruz","116","estabelecimentos",1
"1.2.10.2.1","Naturais","Boa Viagem","2644","estabelecimentos",1
"1.2.10.2.1","Naturais","Brejo Santo","410","estabelecimentos",1
"1.2.10.2.1","Naturais","Camocim","106","estabelecimentos",1
"1.2.10.2.1","Naturais","Campos Sales","385","estabelecimentos",1
"1.2.10.2.1","Naturais","Canindé","1797","estabelecimentos",1
"1.2.10.2.1","Naturais","Capistrano","342","estabelecimentos",1
"1.2.10.2.1","Naturais","Caridade","323","estabelecimentos",1
"1.2.10.2.1","Naturais","Cariré","305","estabelecimentos",1
"1.2.10.2.1","Naturais","Caririaçu","442","estabelecimentos",1
"1.2.10.2.1","Naturais","Cariús","629","estabelecimentos",1
"1.2.10.2.1","Naturais","Carnaubal","18","estabelecimentos",1
"1.2.10.2.1","Naturais","Cascavel","429","estabelecimentos",1
"1.2.10.2.1","Naturais","Catarina","673","estabelecimentos",1
"1.2.10.2.1","Naturais","Catunda","406","estabelecimentos",1
"1.2.10.2.1","Naturais","Caucaia","238","estabelecimentos",1
"1.2.10.2.1","Naturais","Cedro","744","estabelecimentos",1
"1.2.10.2.1","Naturais","Chaval","126","estabelecimentos",1
"1.2.10.2.1","Naturais","Choró","652","estabelecimentos",1
"1.2.10.2.1","Naturais","Chorozinho","44","estabelecimentos",1
"1.2.10.2.1","Naturais","Coreaú","492","estabelecimentos",1
"1.2.10.2.1","Naturais","Crateús","2073","estabelecimentos",1
"1.2.10.2.1","Naturais","Crato","137","estabelecimentos",1
"1.2.10.2.1","Naturais","Croatá","263","estabelecimentos",1
"1.2.10.2.1","Naturais","Cruz","36","estabelecimentos",1
"1.2.10.2.1","Naturais","Deputado Irapuan Pinheiro","967","estabelecimentos",1
"1.2.10.2.1","Naturais","Ererê","204","estabelecimentos",1
"1.2.10.2.1","Naturais","Eusébio","55","estabelecimentos",1
"1.2.10.2.1","Naturais","Farias Brito","263","estabelecimentos",1
"1.2.10.2.1","Naturais","Forquilha","259","estabelecimentos",1
"1.2.10.2.1","Naturais","Fortaleza","55","estabelecimentos",1
"1.2.10.2.1","Naturais","Fortim","17","estabelecimentos",1
"1.2.10.2.1","Naturais","Frecheirinha","67","estabelecimentos",1
"1.2.10.2.1","Naturais","General Sampaio","298","estabelecimentos",1
"1.2.10.2.1","Naturais","Graça","14","estabelecimentos",1
"1.2.10.2.1","Naturais","Granja","276","estabelecimentos",1
"1.2.10.2.1","Naturais","Granjeiro","514","estabelecimentos",1
"1.2.10.2.1","Naturais","Groaíras","369","estabelecimentos",1
"1.2.10.2.1","Naturais","Guaiúba","121","estabelecimentos",1
"1.2.10.2.1","Naturais","Guaraciaba do Norte","337","estabelecimentos",1
"1.2.10.2.1","Naturais","Guaramiranga","14","estabelecimentos",1
"1.2.10.2.1","Naturais","Hidrolândia","997","estabelecimentos",1
"1.2.10.2.1","Naturais","Horizonte","182","estabelecimentos",1
"1.2.10.2.1","Naturais","Ibaretama","675","estabelecimentos",1
"1.2.10.2.1","Naturais","Ibiapina","136","estabelecimentos",1
"1.2.10.2.1","Naturais","Ibicuitinga","562","estabelecimentos",1
"1.2.10.2.1","Naturais","Icapuí","722","estabelecimentos",1
"1.2.10.2.1","Naturais","Icó","2182","estabelecimentos",1
"1.2.10.2.1","Naturais","Iguatu","1716","estabelecimentos",1
"1.2.10.2.1","Naturais","Independência","1784","estabelecimentos",1
"1.2.10.2.1","Naturais","Ipaporanga","649","estabelecimentos",1
"1.2.10.2.1","Naturais","Ipaumirim","605","estabelecimentos",1
"1.2.10.2.1","Naturais","Ipu","391","estabelecimentos",1
"1.2.10.2.1","Naturais","Ipueiras","628","estabelecimentos",1
"1.2.10.2.1","Naturais","Iracema","469","estabelecimentos",1
"1.2.10.2.1","Naturais","Irauçuba","815","estabelecimentos",1
"1.2.10.2.1","Naturais","Itaiçaba","268","estabelecimentos",1
"1.2.10.2.1","Naturais","Itaitinga","177","estabelecimentos",1
"1.2.10.2.1","Naturais","Itapajé","259","estabelecimentos",1
"1.2.10.2.1","Naturais","Itapipoca","1413","estabelecimentos",1
"1.2.10.2.1","Naturais","Itapiúna","204","estabelecimentos",1
"1.2.10.2.1","Naturais","Itarema","315","estabelecimentos",1
"1.2.10.2.1","Naturais","Itatira","412","estabelecimentos",1
"1.2.10.2.1","Naturais","Jaguaretama","1616","estabelecimentos",1
"1.2.10.2.1","Naturais","Jaguaribara","785","estabelecimentos",1
"1.2.10.2.1","Naturais","Jaguaribe","1995","estabelecimentos",1
"1.2.10.2.1","Naturais","Jaguaruana","1302","estabelecimentos",1
"1.2.10.2.1","Naturais","Jardim","583","estabelecimentos",1
"1.2.10.2.1","Naturais","Jati","355","estabelecimentos",1
"1.2.10.2.1","Naturais","Jijoca de Jericoacoara","10","estabelecimentos",1
"1.2.10.2.1","Naturais","Juazeiro do Norte","195","estabelecimentos",1
"1.2.10.2.1","Naturais","Jucás","448","estabelecimentos",1
"1.2.10.2.1","Naturais","Lavras da Mangabeira","1400","estabelecimentos",1
"1.2.10.2.1","Naturais","Limoeiro do Norte","858","estabelecimentos",1
"1.2.10.2.1","Naturais","Madalena","831","estabelecimentos",1
"1.2.10.2.1","Naturais","Maracanaú","24","estabelecimentos",1
"1.2.10.2.1","Naturais","Maranguape","363","estabelecimentos",1
"1.2.10.2.1","Naturais","Marco","225","estabelecimentos",1
"1.2.10.2.1","Naturais","Martinópole","21","estabelecimentos",1
"1.2.10.2.1","Naturais","Massapê","319","estabelecimentos",1
"1.2.10.2.1","Naturais","Mauriti","1722","estabelecimentos",1
"1.2.10.2.1","Naturais","Meruoca","79","estabelecimentos",1
"1.2.10.2.1","Naturais","Milagres","265","estabelecimentos",1
"1.2.10.2.1","Naturais","Milhã","1151","estabelecimentos",1
"1.2.10.2.1","Naturais","Miraíma","490","estabelecimentos",1
"1.2.10.2.1","Naturais","Missão Velha","1448","estabelecimentos",1
"1.2.10.2.1","Naturais","Mombaça","2389","estabelecimentos",1
"1.2.10.2.1","Naturais","Monsenhor Tabosa","863","estabelecimentos",1
"1.2.10.2.1","Naturais","Morada Nova","1944","estabelecimentos",1
"1.2.10.2.1","Naturais","Moraújo","303","estabelecimentos",1
"1.2.10.2.1","Naturais","Morrinhos","360","estabelecimentos",1
"1.2.10.2.1","Naturais","Mucambo","150","estabelecimentos",1
"1.2.10.2.1","Naturais","Mulungu","29","estabelecimentos",1
"1.2.10.2.1","Naturais","Nova Olinda","252","estabelecimentos",1
"1.2.10.2.1","Naturais","Nova Russas","771","estabelecimentos",1
"1.2.10.2.1","Naturais","Novo Oriente","802","estabelecimentos",1
"1.2.10.2.1","Naturais","Ocara","346","estabelecimentos",1
"1.2.10.2.1","Naturais","Orós","653","estabelecimentos",1
"1.2.10.2.1","Naturais","Pacajus","267","estabelecimentos",1
"1.2.10.2.1","Naturais","Pacatuba","214","estabelecimentos",1
"1.2.10.2.1","Naturais","Pacoti","56","estabelecimentos",1
"1.2.10.2.1","Naturais","Pacujá","21","estabelecimentos",1
"1.2.10.2.1","Naturais","Palhano","261","estabelecimentos",1
"1.2.10.2.1","Naturais","Palmácia","104","estabelecimentos",1
"1.2.10.2.1","Naturais","Paracuru","134","estabelecimentos",1
"1.2.10.2.1","Naturais","Paraipaba","30","estabelecimentos",1
"1.2.10.2.1","Naturais","Parambu","1854","estabelecimentos",1
"1.2.10.2.1","Naturais","Paramoti","376","estabelecimentos",1
"1.2.10.2.1","Naturais","Pedra Branca","1272","estabelecimentos",1
"1.2.10.2.1","Naturais","Penaforte","112","estabelecimentos",1
"1.2.10.2.1","Naturais","Pentecoste","1445","estabelecimentos",1
"1.2.10.2.1","Naturais","Pereiro","234","estabelecimentos",1
"1.2.10.2.1","Naturais","Pindoretama","261","estabelecimentos",1
"1.2.10.2.1","Naturais","Piquet Carneiro","973","estabelecimentos",1
"1.2.10.2.1","Naturais","Pires Ferreira","231","estabelecimentos",1
"1.2.10.2.1","Naturais","Poranga","464","estabelecimentos",1
"1.2.10.2.1","Naturais","Porteiras","567","estabelecimentos",1
"1.2.10.2.1","Naturais","Potengi","296","estabelecimentos",1
"1.2.10.2.1","Naturais","Potiretama","474","estabelecimentos",1
"1.2.10.2.1","Naturais","Quiterianópolis","696","estabelecimentos",1
"1.2.10.2.1","Naturais","Quixadá","1925","estabelecimentos",1
"1.2.10.2.1","Naturais","Quixelô","1390","estabelecimentos",1
"1.2.10.2.1","Naturais","Quixeramobim","3927","estabelecimentos",1
"1.2.10.2.1","Naturais","Quixeré","235","estabelecimentos",1
"1.2.10.2.1","Naturais","Redenção","121","estabelecimentos",1
"1.2.10.2.1","Naturais","Reriutaba","477","estabelecimentos",1
"1.2.10.2.1","Naturais","Russas","1533","estabelecimentos",1
"1.2.10.2.1","Naturais","Saboeiro","781","estabelecimentos",1
"1.2.10.2.1","Naturais","Salitre","560","estabelecimentos",1
"1.2.10.2.1","Naturais","Santana do Acaraú","860","estabelecimentos",1
"1.2.10.2.1","Naturais","Santana do Cariri","285","estabelecimentos",1
"1.2.10.2.1","Naturais","Santa Quitéria","2149","estabelecimentos",1
"1.2.10.2.1","Naturais","São Benedito","177","estabelecimentos",1
"1.2.10.2.1","Naturais","São Gonçalo do Amarante","135","estabelecimentos",1
"1.2.10.2.1","Naturais","São João do Jaguaribe","319","estabelecimentos",1
"1.2.10.2.1","Naturais","São Luís do Curu","121","estabelecimentos",1
"1.2.10.2.1","Naturais","Senador Pompeu","1067","estabelecimentos",1
"1.2.10.2.1","Naturais","Senador Sá","85","estabelecimentos",1
"1.2.10.2.1","Naturais","Sobral","1082","estabelecimentos",1
"1.2.10.2.1","Naturais","Solonópole","1699","estabelecimentos",1
"1.2.10.2.1","Naturais","Tabuleiro do Norte","1077","estabelecimentos",1
"1.2.10.2.1","Naturais","Tamboril","1241","estabelecimentos",1
"1.2.10.2.1","Naturais","Tarrafas","240","estabelecimentos",1
"1.2.10.2.1","Naturais","Tauá","3060","estabelecimentos",1
"1.2.10.2.1","Naturais","Tejuçuoca","589","estabelecimentos",1
"1.2.10.2.1","Naturais","Tianguá","248","estabelecimentos",1
"1.2.10.2.1","Naturais","Trairi","335","estabelecimentos",1
"1.2.10.2.1","Naturais","Tururu","475","estabelecimentos",1
"1.2.10.2.1","Naturais","Ubajara","195","estabelecimentos",1
"1.2.10.2.1","Naturais","Umari","375","estabelecimentos",1
"1.2.10.2.1","Naturais","Umirim","216","estabelecimentos",1
"1.2.10.2.1","Naturais","Uruburetama","52","estabelecimentos",1
"1.2.10.2.1","Naturais","Uruoca","404","estabelecimentos",1
"1.2.10.2.1","Naturais","Varjota","130","estabelecimentos",1
"1.2.10.2.1","Naturais","Várzea Alegre","760","estabelecimentos",1
"1.2.10.2.1","Naturais","Viçosa do Ceará","329","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Abaiara","172","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Acarape","17","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Acaraú","123","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Acopiara","959","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Aiuaba","347","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Alcântaras","69","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Altaneira","24","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Alto Santo","223","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Amontada","161","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Antonina do Norte","23","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Apuiarés","311","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Aquiraz","190","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Aracati","33","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Aracoiaba","208","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Ararendá","75","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Araripe","47","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Aratuba","45","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Arneiroz","151","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Assaré","578","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Aurora","721","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Baixio","62","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Banabuiú","19","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Barbalha","238","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Barreira","26","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Barro","173","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Barroquinha","7","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Baturité","93","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Beberibe","81","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Bela Cruz","57","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Boa Viagem","195","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Brejo Santo","480","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Camocim","15","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Campos Sales","478","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Canindé","318","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Capistrano","160","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Caridade","34","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Cariré","47","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Caririaçu","150","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Cariús","490","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Carnaubal","13","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Cascavel","28","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Catarina","125","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Catunda","5","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Caucaia","197","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Cedro","579","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Chaval","18","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Choró","60","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Chorozinho","3","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Coreaú","336","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Crateús","46","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Crato","318","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Croatá","29","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Cruz","15","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Deputado Irapuan Pinheiro","621","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Ererê","41","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Eusébio","6","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Farias Brito","206","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Forquilha","121","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Fortaleza","3","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Fortim","4","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Frecheirinha","75","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","General Sampaio","97","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Graça","112","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Granja","104","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Granjeiro","115","estabelecimentos",1
"1.2.10.2.2","Plantadas em boas condições","Groaíras","17","estabelecimentos",1
