"Posição","Nome","Localidade","2010","Unidade","Multiplicador"
"5.1.4.2.1.5","Motocicleta para uso particular","Penaforte","161","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Pentecoste","1535","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Pereiro","1073","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Pindoretama","314","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Piquet Carneiro","839","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Pires Ferreira","728","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Poranga","353","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Porteiras","796","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Potengi","344","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Potiretama","604","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Quiterianópolis","1987","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Quixadá","1625","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Quixelô","1416","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Quixeramobim","2794","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Quixeré","1081","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Redenção","719","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Reriutaba","948","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Russas","3314","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Saboeiro","842","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Salitre","1012","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Santana do Acaraú","1230","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Santana do Cariri","710","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Santa Quitéria","2220","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","São Benedito","1852","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","São Gonçalo do Amarante","841","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","São João do Jaguaribe","802","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","São Luís do Curu","269","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Senador Pompeu","1071","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Senador Sá","160","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Sobral","1776","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Solonópole","1355","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Tabuleiro do Norte","1721","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Tamboril","1525","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Tarrafas","608","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Tauá","2914","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Tejuçuoca","1033","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Tianguá","1758","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Trairi","1912","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Tururu","444","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Ubajara","1603","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Umari","466","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Umirim","357","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Uruburetama","374","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Uruoca","668","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Varjota","310","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Várzea Alegre","1554","domicílios",1
"5.1.4.2.1.5","Motocicleta para uso particular","Viçosa do Ceará","2914","domicílios",1
"5.1.4.2.1.6","Rádio","Abaiara","1340","domicílios",1
"5.1.4.2.1.6","Rádio","Acarape","1518","domicílios",1
"5.1.4.2.1.6","Rádio","Acaraú","3858","domicílios",1
"5.1.4.2.1.6","Rádio","Acopiara","5834","domicílios",1
"5.1.4.2.1.6","Rádio","Aiuaba","2086","domicílios",1
"5.1.4.2.1.6","Rádio","Alcântaras","1478","domicílios",1
"5.1.4.2.1.6","Rádio","Altaneira","400","domicílios",1
"5.1.4.2.1.6","Rádio","Alto Santo","1714","domicílios",1
"5.1.4.2.1.6","Rádio","Amontada","3798","domicílios",1
"5.1.4.2.1.6","Rádio","Antonina do Norte","385","domicílios",1
"5.1.4.2.1.6","Rádio","Apuiarés","1846","domicílios",1
"5.1.4.2.1.6","Rádio","Aquiraz","872","domicílios",1
"5.1.4.2.1.6","Rádio","Aracati","4614","domicílios",1
"5.1.4.2.1.6","Rádio","Aracoiaba","2330","domicílios",1
"5.1.4.2.1.6","Rádio","Ararendá","1370","domicílios",1
"5.1.4.2.1.6","Rádio","Araripe","1574","domicílios",1
"5.1.4.2.1.6","Rádio","Aratuba","1583","domicílios",1
"5.1.4.2.1.6","Rádio","Arneiroz","871","domicílios",1
"5.1.4.2.1.6","Rádio","Assaré","2105","domicílios",1
"5.1.4.2.1.6","Rádio","Aurora","3094","domicílios",1
"5.1.4.2.1.6","Rádio","Baixio","591","domicílios",1
"5.1.4.2.1.6","Rádio","Banabuiú","1627","domicílios",1
"5.1.4.2.1.6","Rádio","Barbalha","3805","domicílios",1
"5.1.4.2.1.6","Rádio","Barreira","2319","domicílios",1
"5.1.4.2.1.6","Rádio","Barro","2076","domicílios",1
"5.1.4.2.1.6","Rádio","Barroquinha","643","domicílios",1
"5.1.4.2.1.6","Rádio","Baturité","1781","domicílios",1
"5.1.4.2.1.6","Rádio","Beberibe","5513","domicílios",1
"5.1.4.2.1.6","Rádio","Bela Cruz","2736","domicílios",1
"5.1.4.2.1.6","Rádio","Boa Viagem","6136","domicílios",1
"5.1.4.2.1.6","Rádio","Brejo Santo","3514","domicílios",1
"5.1.4.2.1.6","Rádio","Camocim","2499","domicílios",1
"5.1.4.2.1.6","Rádio","Campos Sales","1574","domicílios",1
"5.1.4.2.1.6","Rádio","Canindé","6103","domicílios",1
"5.1.4.2.1.6","Rádio","Capistrano","2196","domicílios",1
"5.1.4.2.1.6","Rádio","Caridade","1884","domicílios",1
"5.1.4.2.1.6","Rádio","Cariré","2271","domicílios",1
"5.1.4.2.1.6","Rádio","Caririaçu","2617","domicílios",1
"5.1.4.2.1.6","Rádio","Cariús","2427","domicílios",1
"5.1.4.2.1.6","Rádio","Carnaubal","2049","domicílios",1
"5.1.4.2.1.6","Rádio","Cascavel","2011","domicílios",1
"5.1.4.2.1.6","Rádio","Catarina","2175","domicílios",1
"5.1.4.2.1.6","Rádio","Catunda","1040","domicílios",1
"5.1.4.2.1.6","Rádio","Caucaia","6822","domicílios",1
"5.1.4.2.1.6","Rádio","Cedro","2314","domicílios",1
"5.1.4.2.1.6","Rádio","Chaval","572","domicílios",1
"5.1.4.2.1.6","Rádio","Choró","1674","domicílios",1
"5.1.4.2.1.6","Rádio","Chorozinho","1612","domicílios",1
"5.1.4.2.1.6","Rádio","Coreaú","1416","domicílios",1
"5.1.4.2.1.6","Rádio","Crateús","5408","domicílios",1
"5.1.4.2.1.6","Rádio","Crato","4379","domicílios",1
"5.1.4.2.1.6","Rádio","Croatá","1895","domicílios",1
"5.1.4.2.1.6","Rádio","Cruz","2249","domicílios",1
"5.1.4.2.1.6","Rádio","Deputado Irapuan Pinheiro","1085","domicílios",1
"5.1.4.2.1.6","Rádio","Ererê","654","domicílios",1
"5.1.4.2.1.6","Rádio","Eusébio","99999999999992","domicílios",1
"5.1.4.2.1.6","Rádio","Farias Brito","2050","domicílios",1
"5.1.4.2.1.6","Rádio","Forquilha","1397","domicílios",1
"5.1.4.2.1.6","Rádio","Fortaleza","99999999999992","domicílios",1
"5.1.4.2.1.6","Rádio","Fortim","979","domicílios",1
"5.1.4.2.1.6","Rádio","Frecheirinha","1039","domicílios",1
"5.1.4.2.1.6","Rádio","General Sampaio","481","domicílios",1
"5.1.4.2.1.6","Rádio","Graça","2106","domicílios",1
"5.1.4.2.1.6","Rádio","Granja","3942","domicílios",1
"5.1.4.2.1.6","Rádio","Granjeiro","677","domicílios",1
"5.1.4.2.1.6","Rádio","Groaíras","728","domicílios",1
"5.1.4.2.1.6","Rádio","Guaiúba","1178","domicílios",1
"5.1.4.2.1.6","Rádio","Guaraciaba do Norte","4516","domicílios",1
"5.1.4.2.1.6","Rádio","Guaramiranga","333","domicílios",1
"5.1.4.2.1.6","Rádio","Hidrolândia","1954","domicílios",1
"5.1.4.2.1.6","Rádio","Horizonte","820","domicílios",1
"5.1.4.2.1.6","Rádio","Ibaretama","1703","domicílios",1
"5.1.4.2.1.6","Rádio","Ibiapina","2830","domicílios",1
"5.1.4.2.1.6","Rádio","Ibicuitinga","1212","domicílios",1
"5.1.4.2.1.6","Rádio","Icapuí","2033","domicílios",1
"5.1.4.2.1.6","Rádio","Icó","7620","domicílios",1
"5.1.4.2.1.6","Rádio","Iguatu","5311","domicílios",1
"5.1.4.2.1.6","Rádio","Independência","3494","domicílios",1
"5.1.4.2.1.6","Rádio","Ipaporanga","1935","domicílios",1
"5.1.4.2.1.6","Rádio","Ipaumirim","1157","domicílios",1
"5.1.4.2.1.6","Rádio","Ipu","3344","domicílios",1
"5.1.4.2.1.6","Rádio","Ipueiras","4791","domicílios",1
"5.1.4.2.1.6","Rádio","Iracema","890","domicílios",1
"5.1.4.2.1.6","Rádio","Irauçuba","1412","domicílios",1
"5.1.4.2.1.6","Rádio","Itaiçaba","688","domicílios",1
"5.1.4.2.1.6","Rádio","Itaitinga","35","domicílios",1
"5.1.4.2.1.6","Rádio","Itapajé","3082","domicílios",1
"5.1.4.2.1.6","Rádio","Itapipoca","9457","domicílios",1
"5.1.4.2.1.6","Rádio","Itapiúna","1962","domicílios",1
"5.1.4.2.1.6","Rádio","Itarema","2548","domicílios",1
"5.1.4.2.1.6","Rádio","Itatira","1744","domicílios",1
"5.1.4.2.1.6","Rádio","Jaguaretama","1944","domicílios",1
"5.1.4.2.1.6","Rádio","Jaguaribara","631","domicílios",1
"5.1.4.2.1.6","Rádio","Jaguaribe","2238","domicílios",1
"5.1.4.2.1.6","Rádio","Jaguaruana","3276","domicílios",1
"5.1.4.2.1.6","Rádio","Jardim","3407","domicílios",1
"5.1.4.2.1.6","Rádio","Jati","337","domicílios",1
"5.1.4.2.1.6","Rádio","Jijoca de Jericoacoara","1972","domicílios",1
"5.1.4.2.1.6","Rádio","Juazeiro do Norte","2203","domicílios",1
"5.1.4.2.1.6","Rádio","Jucás","2243","domicílios",1
"5.1.4.2.1.6","Rádio","Lavras da Mangabeira","2929","domicílios",1
"5.1.4.2.1.6","Rádio","Limoeiro do Norte","6014","domicílios",1
"5.1.4.2.1.6","Rádio","Madalena","1877","domicílios",1
"5.1.4.2.1.6","Rádio","Maracanaú","278","domicílios",1
"5.1.4.2.1.6","Rádio","Maranguape","5431","domicílios",1
"5.1.4.2.1.6","Rádio","Marco","1208","domicílios",1
"5.1.4.2.1.6","Rádio","Martinópole","377","domicílios",1
"5.1.4.2.1.6","Rádio","Massapê","2241","domicílios",1
"5.1.4.2.1.6","Rádio","Mauriti","4225","domicílios",1
"5.1.4.2.1.6","Rádio","Meruoca","1281","domicílios",1
"5.1.4.2.1.6","Rádio","Milagres","3457","domicílios",1
"5.1.4.2.1.6","Rádio","Milhã","1546","domicílios",1
"5.1.4.2.1.6","Rádio","Miraíma","1104","domicílios",1
"5.1.4.2.1.6","Rádio","Missão Velha","4218","domicílios",1
"5.1.4.2.1.6","Rádio","Mombaça","5016","domicílios",1
"5.1.4.2.1.6","Rádio","Monsenhor Tabosa","1605","domicílios",1
"5.1.4.2.1.6","Rádio","Morada Nova","5992","domicílios",1
"5.1.4.2.1.6","Rádio","Moraújo","790","domicílios",1
"5.1.4.2.1.6","Rádio","Morrinhos","1928","domicílios",1
"5.1.4.2.1.6","Rádio","Mucambo","1149","domicílios",1
"5.1.4.2.1.6","Rádio","Mulungu","1542","domicílios",1
"5.1.4.2.1.6","Rádio","Nova Olinda","852","domicílios",1
"5.1.4.2.1.6","Rádio","Nova Russas","2005","domicílios",1
"5.1.4.2.1.6","Rádio","Novo Oriente","2997","domicílios",1
"5.1.4.2.1.6","Rádio","Ocara","3406","domicílios",1
"5.1.4.2.1.6","Rádio","Orós","1318","domicílios",1
"5.1.4.2.1.6","Rádio","Pacajus","2348","domicílios",1
"5.1.4.2.1.6","Rádio","Pacatuba","2294","domicílios",1
"5.1.4.2.1.6","Rádio","Pacoti","1513","domicílios",1
"5.1.4.2.1.6","Rádio","Pacujá","493","domicílios",1
"5.1.4.2.1.6","Rádio","Palhano","956","domicílios",1
"5.1.4.2.1.6","Rádio","Palmácia","1442","domicílios",1
"5.1.4.2.1.6","Rádio","Paracuru","2321","domicílios",1
"5.1.4.2.1.6","Rádio","Paraipaba","2896","domicílios",1
"5.1.4.2.1.6","Rádio","Parambu","4126","domicílios",1
"5.1.4.2.1.6","Rádio","Paramoti","1160","domicílios",1
"5.1.4.2.1.6","Rádio","Pedra Branca","4067","domicílios",1
"5.1.4.2.1.6","Rádio","Penaforte","371","domicílios",1
"5.1.4.2.1.6","Rádio","Pentecoste","2959","domicílios",1
"5.1.4.2.1.6","Rádio","Pereiro","2210","domicílios",1
"5.1.4.2.1.6","Rádio","Pindoretama","1551","domicílios",1
"5.1.4.2.1.6","Rádio","Piquet Carneiro","1718","domicílios",1
"5.1.4.2.1.6","Rádio","Pires Ferreira","1510","domicílios",1
"5.1.4.2.1.6","Rádio","Poranga","961","domicílios",1
"5.1.4.2.1.6","Rádio","Porteiras","2040","domicílios",1
"5.1.4.2.1.6","Rádio","Potengi","875","domicílios",1
"5.1.4.2.1.6","Rádio","Potiretama","702","domicílios",1
"5.1.4.2.1.6","Rádio","Quiterianópolis","2885","domicílios",1
"5.1.4.2.1.6","Rádio","Quixadá","4838","domicílios",1
"5.1.4.2.1.6","Rádio","Quixelô","2618","domicílios",1
"5.1.4.2.1.6","Rádio","Quixeramobim","6525","domicílios",1
"5.1.4.2.1.6","Rádio","Quixeré","1689","domicílios",1
"5.1.4.2.1.6","Rádio","Redenção","2495","domicílios",1
"5.1.4.2.1.6","Rádio","Reriutaba","2153","domicílios",1
"5.1.4.2.1.6","Rádio","Russas","5448","domicílios",1
"5.1.4.2.1.6","Rádio","Saboeiro","1499","domicílios",1
"5.1.4.2.1.6","Rádio","Salitre","1784","domicílios",1
"5.1.4.2.1.6","Rádio","Santana do Acaraú","2725","domicílios",1
"5.1.4.2.1.6","Rádio","Santana do Cariri","1448","domicílios",1
"5.1.4.2.1.6","Rádio","Santa Quitéria","4531","domicílios",1
"5.1.4.2.1.6","Rádio","São Benedito","4255","domicílios",1
"5.1.4.2.1.6","Rádio","São Gonçalo do Amarante","3216","domicílios",1
"5.1.4.2.1.6","Rádio","São João do Jaguaribe","1269","domicílios",1
"5.1.4.2.1.6","Rádio","São Luís do Curu","918","domicílios",1
"5.1.4.2.1.6","Rádio","Senador Pompeu","2633","domicílios",1
"5.1.4.2.1.6","Rádio","Senador Sá","255","domicílios",1
"5.1.4.2.1.6","Rádio","Sobral","4605","domicílios",1
"5.1.4.2.1.6","Rádio","Solonópole","1934","domicílios",1
"5.1.4.2.1.6","Rádio","Tabuleiro do Norte","2419","domicílios",1
"5.1.4.2.1.6","Rádio","Tamboril","2498","domicílios",1
"5.1.4.2.1.6","Rádio","Tarrafas","1219","domicílios",1
"5.1.4.2.1.6","Rádio","Tauá","5976","domicílios",1
"5.1.4.2.1.6","Rádio","Tejuçuoca","2054","domicílios",1
"5.1.4.2.1.6","Rádio","Tianguá","4032","domicílios",1
"5.1.4.2.1.6","Rádio","Trairi","5292","domicílios",1
"5.1.4.2.1.6","Rádio","Tururu","1680","domicílios",1
"5.1.4.2.1.6","Rádio","Ubajara","3055","domicílios",1
"5.1.4.2.1.6","Rádio","Umari","813","domicílios",1
"5.1.4.2.1.6","Rádio","Umirim","1450","domicílios",1
"5.1.4.2.1.6","Rádio","Uruburetama","972","domicílios",1
"5.1.4.2.1.6","Rádio","Uruoca","939","domicílios",1
"5.1.4.2.1.6","Rádio","Varjota","695","domicílios",1
"5.1.4.2.1.6","Rádio","Várzea Alegre","3814","domicílios",1
"5.1.4.2.1.6","Rádio","Viçosa do Ceará","6229","domicílios",1
"5.1.4.2.1.7","Telefone celular","Abaiara","1146","domicílios",1
"5.1.4.2.1.7","Telefone celular","Acarape","1473","domicílios",1
"5.1.4.2.1.7","Telefone celular","Acaraú","3472","domicílios",1
"5.1.4.2.1.7","Telefone celular","Acopiara","3691","domicílios",1
"5.1.4.2.1.7","Telefone celular","Aiuaba","801","domicílios",1
"5.1.4.2.1.7","Telefone celular","Alcântaras","881","domicílios",1
"5.1.4.2.1.7","Telefone celular","Altaneira","261","domicílios",1
"5.1.4.2.1.7","Telefone celular","Alto Santo","1520","domicílios",1
"5.1.4.2.1.7","Telefone celular","Amontada","1761","domicílios",1
"5.1.4.2.1.7","Telefone celular","Antonina do Norte","196","domicílios",1
"5.1.4.2.1.7","Telefone celular","Apuiarés","1142","domicílios",1
"5.1.4.2.1.7","Telefone celular","Aquiraz","865","domicílios",1
"5.1.4.2.1.7","Telefone celular","Aracati","4613","domicílios",1
"5.1.4.2.1.7","Telefone celular","Aracoiaba","2030","domicílios",1
"5.1.4.2.1.7","Telefone celular","Ararendá","633","domicílios",1
"5.1.4.2.1.7","Telefone celular","Araripe","500","domicílios",1
"5.1.4.2.1.7","Telefone celular","Aratuba","1363","domicílios",1
"5.1.4.2.1.7","Telefone celular","Arneiroz","531","domicílios",1
"5.1.4.2.1.7","Telefone celular","Assaré","1379","domicílios",1
"5.1.4.2.1.7","Telefone celular","Aurora","2340","domicílios",1
"5.1.4.2.1.7","Telefone celular","Baixio","550","domicílios",1
"5.1.4.2.1.7","Telefone celular","Banabuiú","1462","domicílios",1
"5.1.4.2.1.7","Telefone celular","Barbalha","3430","domicílios",1
"5.1.4.2.1.7","Telefone celular","Barreira","2102","domicílios",1
"5.1.4.2.1.7","Telefone celular","Barro","1639","domicílios",1
"5.1.4.2.1.7","Telefone celular","Barroquinha","433","domicílios",1
"5.1.4.2.1.7","Telefone celular","Baturité","1445","domicílios",1
"5.1.4.2.1.7","Telefone celular","Beberibe","5842","domicílios",1
"5.1.4.2.1.7","Telefone celular","Bela Cruz","2083","domicílios",1
"5.1.4.2.1.7","Telefone celular","Boa Viagem","3118","domicílios",1
"5.1.4.2.1.7","Telefone celular","Brejo Santo","3085","domicílios",1
"5.1.4.2.1.7","Telefone celular","Camocim","1308","domicílios",1
"5.1.4.2.1.7","Telefone celular","Campos Sales","723","domicílios",1
"5.1.4.2.1.7","Telefone celular","Canindé","3121","domicílios",1
"5.1.4.2.1.7","Telefone celular","Capistrano","2047","domicílios",1
"5.1.4.2.1.7","Telefone celular","Caridade","1673","domicílios",1
"5.1.4.2.1.7","Telefone celular","Cariré","1574","domicílios",1
"5.1.4.2.1.7","Telefone celular","Caririaçu","2236","domicílios",1
"5.1.4.2.1.7","Telefone celular","Cariús","1821","domicílios",1
"5.1.4.2.1.7","Telefone celular","Carnaubal","1059","domicílios",1
"5.1.4.2.1.7","Telefone celular","Cascavel","1867","domicílios",1
"5.1.4.2.1.7","Telefone celular","Catarina","1665","domicílios",1
"5.1.4.2.1.7","Telefone celular","Catunda","481","domicílios",1
"5.1.4.2.1.7","Telefone celular","Caucaia","7004","domicílios",1
"5.1.4.2.1.7","Telefone celular","Cedro","1751","domicílios",1
"5.1.4.2.1.7","Telefone celular","Chaval","314","domicílios",1
"5.1.4.2.1.7","Telefone celular","Choró","1503","domicílios",1
"5.1.4.2.1.7","Telefone celular","Chorozinho","1517","domicílios",1
"5.1.4.2.1.7","Telefone celular","Coreaú","954","domicílios",1
"5.1.4.2.1.7","Telefone celular","Crateús","3261","domicílios",1
"5.1.4.2.1.7","Telefone celular","Crato","3568","domicílios",1
"5.1.4.2.1.7","Telefone celular","Croatá","920","domicílios",1
"5.1.4.2.1.7","Telefone celular","Cruz","2282","domicílios",1
"5.1.4.2.1.7","Telefone celular","Deputado Irapuan Pinheiro","717","domicílios",1
"5.1.4.2.1.7","Telefone celular","Ererê","604","domicílios",1
"5.1.4.2.1.7","Telefone celular","Eusébio","99999999999992","domicílios",1
"5.1.4.2.1.7","Telefone celular","Farias Brito","1711","domicílios",1
"5.1.4.2.1.7","Telefone celular","Forquilha","1210","domicílios",1
"5.1.4.2.1.7","Telefone celular","Fortaleza","99999999999992","domicílios",1
"5.1.4.2.1.7","Telefone celular","Fortim","1027","domicílios",1
"5.1.4.2.1.7","Telefone celular","Frecheirinha","750","domicílios",1
"5.1.4.2.1.7","Telefone celular","General Sampaio","158","domicílios",1
"5.1.4.2.1.7","Telefone celular","Graça","1462","domicílios",1
"5.1.4.2.1.7","Telefone celular","Granja","1467","domicílios",1
"5.1.4.2.1.7","Telefone celular","Granjeiro","547","domicílios",1
"5.1.4.2.1.7","Telefone celular","Groaíras","505","domicílios",1
"5.1.4.2.1.7","Telefone celular","Guaiúba","811","domicílios",1
"5.1.4.2.1.7","Telefone celular","Guaraciaba do Norte","2792","domicílios",1
"5.1.4.2.1.7","Telefone celular","Guaramiranga","336","domicílios",1
"5.1.4.2.1.7","Telefone celular","Hidrolândia","1497","domicílios",1
"5.1.4.2.1.7","Telefone celular","Horizonte","756","domicílios",1
"5.1.4.2.1.7","Telefone celular","Ibaretama","785","domicílios",1
"5.1.4.2.1.7","Telefone celular","Ibiapina","2369","domicílios",1
"5.1.4.2.1.7","Telefone celular","Ibicuitinga","909","domicílios",1
"5.1.4.2.1.7","Telefone celular","Icapuí","2404","domicílios",1
"5.1.4.2.1.7","Telefone celular","Icó","5195","domicílios",1
"5.1.4.2.1.7","Telefone celular","Iguatu","4571","domicílios",1
"5.1.4.2.1.7","Telefone celular","Independência","2514","domicílios",1
"5.1.4.2.1.7","Telefone celular","Ipaporanga","883","domicílios",1
"5.1.4.2.1.7","Telefone celular","Ipaumirim","1067","domicílios",1
"5.1.4.2.1.7","Telefone celular","Ipu","2008","domicílios",1
"5.1.4.2.1.7","Telefone celular","Ipueiras","2094","domicílios",1
"5.1.4.2.1.7","Telefone celular","Iracema","758","domicílios",1
"5.1.4.2.1.7","Telefone celular","Irauçuba","823","domicílios",1
"5.1.4.2.1.7","Telefone celular","Itaiçaba","637","domicílios",1
"5.1.4.2.1.7","Telefone celular","Itaitinga","54","domicílios",1
"5.1.4.2.1.7","Telefone celular","Itapajé","1957","domicílios",1
"5.1.4.2.1.7","Telefone celular","Itapipoca","6256","domicílios",1
"5.1.4.2.1.7","Telefone celular","Itapiúna","1348","domicílios",1
"5.1.4.2.1.7","Telefone celular","Itarema","1855","domicílios",1
"5.1.4.2.1.7","Telefone celular","Itatira","483","domicílios",1
"5.1.4.2.1.7","Telefone celular","Jaguaretama","1721","domicílios",1
"5.1.4.2.1.7","Telefone celular","Jaguaribara","648","domicílios",1
"5.1.4.2.1.7","Telefone celular","Jaguaribe","2050","domicílios",1
"5.1.4.2.1.7","Telefone celular","Jaguaruana","2502","domicílios",1
"5.1.4.2.1.7","Telefone celular","Jardim","1726","domicílios",1
"5.1.4.2.1.7","Telefone celular","Jati","486","domicílios",1
"5.1.4.2.1.7","Telefone celular","Jijoca de Jericoacoara","2137","domicílios",1
"5.1.4.2.1.7","Telefone celular","Juazeiro do Norte","1858","domicílios",1
"5.1.4.2.1.7","Telefone celular","Jucás","1588","domicílios",1
"5.1.4.2.1.7","Telefone celular","Lavras da Mangabeira","2096","domicílios",1
"5.1.4.2.1.7","Telefone celular","Limoeiro do Norte","5537","domicílios",1
"5.1.4.2.1.7","Telefone celular","Madalena","1269","domicílios",1
"5.1.4.2.1.7","Telefone celular","Maracanaú","279","domicílios",1
"5.1.4.2.1.7","Telefone celular","Maranguape","3769","domicílios",1
"5.1.4.2.1.7","Telefone celular","Marco","1154","domicílios",1
"5.1.4.2.1.7","Telefone celular","Martinópole","205","domicílios",1
"5.1.4.2.1.7","Telefone celular","Massapê","1109","domicílios",1
"5.1.4.2.1.7","Telefone celular","Mauriti","3408","domicílios",1
"5.1.4.2.1.7","Telefone celular","Meruoca","965","domicílios",1
"5.1.4.2.1.7","Telefone celular","Milagres","3010","domicílios",1
"5.1.4.2.1.7","Telefone celular","Milhã","1072","domicílios",1
"5.1.4.2.1.7","Telefone celular","Miraíma","537","domicílios",1
"5.1.4.2.1.7","Telefone celular","Missão Velha","2943","domicílios",1
"5.1.4.2.1.7","Telefone celular","Mombaça","3128","domicílios",1
"5.1.4.2.1.7","Telefone celular","Monsenhor Tabosa","315","domicílios",1
"5.1.4.2.1.7","Telefone celular","Morada Nova","4718","domicílios",1
"5.1.4.2.1.7","Telefone celular","Moraújo","461","domicílios",1
"5.1.4.2.1.7","Telefone celular","Morrinhos","1350","domicílios",1
"5.1.4.2.1.7","Telefone celular","Mucambo","791","domicílios",1
"5.1.4.2.1.7","Telefone celular","Mulungu","1314","domicílios",1
"5.1.4.2.1.7","Telefone celular","Nova Olinda","805","domicílios",1
"5.1.4.2.1.7","Telefone celular","Nova Russas","1459","domicílios",1
"5.1.4.2.1.7","Telefone celular","Novo Oriente","2559","domicílios",1
"5.1.4.2.1.7","Telefone celular","Ocara","2573","domicílios",1
"5.1.4.2.1.7","Telefone celular","Orós","1269","domicílios",1
"5.1.4.2.1.7","Telefone celular","Pacajus","2149","domicílios",1
"5.1.4.2.1.7","Telefone celular","Pacatuba","2062","domicílios",1
"5.1.4.2.1.7","Telefone celular","Pacoti","1050","domicílios",1
"5.1.4.2.1.7","Telefone celular","Pacujá","343","domicílios",1
"5.1.4.2.1.7","Telefone celular","Palhano","834","domicílios",1
"5.1.4.2.1.7","Telefone celular","Palmácia","1053","domicílios",1
"5.1.4.2.1.7","Telefone celular","Paracuru","2287","domicílios",1
"5.1.4.2.1.7","Telefone celular","Paraipaba","3476","domicílios",1
"5.1.4.2.1.7","Telefone celular","Parambu","2399","domicílios",1
"5.1.4.2.1.7","Telefone celular","Paramoti","665","domicílios",1
"5.1.4.2.1.7","Telefone celular","Pedra Branca","2186","domicílios",1
"5.1.4.2.1.7","Telefone celular","Penaforte","302","domicílios",1
"5.1.4.2.1.7","Telefone celular","Pentecoste","2500","domicílios",1
"5.1.4.2.1.7","Telefone celular","Pereiro","1725","domicílios",1
"5.1.4.2.1.7","Telefone celular","Pindoretama","1672","domicílios",1
"5.1.4.2.1.7","Telefone celular","Piquet Carneiro","1486","domicílios",1
"5.1.4.2.1.7","Telefone celular","Pires Ferreira","1326","domicílios",1
"5.1.4.2.1.7","Telefone celular","Poranga","76","domicílios",1
"5.1.4.2.1.7","Telefone celular","Porteiras","1406","domicílios",1
"5.1.4.2.1.7","Telefone celular","Potengi","459","domicílios",1
"5.1.4.2.1.7","Telefone celular","Potiretama","561","domicílios",1
"5.1.4.2.1.7","Telefone celular","Quiterianópolis","1385","domicílios",1
"5.1.4.2.1.7","Telefone celular","Quixadá","4374","domicílios",1
"5.1.4.2.1.7","Telefone celular","Quixelô","2206","domicílios",1
"5.1.4.2.1.7","Telefone celular","Quixeramobim","4024","domicílios",1
"5.1.4.2.1.7","Telefone celular","Quixeré","1316","domicílios",1
"5.1.4.2.1.7","Telefone celular","Redenção","2076","domicílios",1
"5.1.4.2.1.7","Telefone celular","Reriutaba","1778","domicílios",1
"5.1.4.2.1.7","Telefone celular","Russas","4864","domicílios",1
"5.1.4.2.1.7","Telefone celular","Saboeiro","554","domicílios",1
