Código,Espacialidades,Percentual da renda apropriada pelos 20% mais pobres 1991,Percentual da renda apropriada pelos 20% mais pobres 2000,Percentual da renda apropriada pelos 20% mais pobres 2010,Percentual da renda apropriada pelos 40% mais pobres 1991,Percentual da renda apropriada pelos 40% mais pobres 2000,Percentual da renda apropriada pelos 40% mais pobres 2010,Percentual da renda apropriada pelos 60% mais pobres 1991,Percentual da renda apropriada pelos 60% mais pobres 2000,Percentual da renda apropriada pelos 60% mais pobres 2010,Percentual da renda apropriada pelos 80% mais pobres 1991,Percentual da renda apropriada pelos 80% mais pobres 2000,Percentual da renda apropriada pelos 80% mais pobres 2010,Percentual da renda apropriada pelos 20% mais ricos 1991,Percentual da renda apropriada pelos 20% mais ricos 2000,Percentual da renda apropriada pelos 20% mais ricos 2010,Percentual da renda apropriada pelos 10% mais ricos 1991,Percentual da renda apropriada pelos 10% mais ricos 2000,Percentual da renda apropriada pelos 10% mais ricos 2010,Razão 20% mais ricos / 40% mais pobres 1991,Razão 20% mais ricos / 40% mais pobres 2000,Razão 20% mais ricos / 40% mais pobres 2010,Razão 10% mais ricos / 40% mais pobres 1991,Razão 10% mais ricos / 40% mais pobres 2000,Razão 10% mais ricos / 40% mais pobres 2010,Índice de Theil - L 1991,Índice de Theil - L 2000,Índice de Theil - L 2010,Índice de Gini 1991,Índice de Gini 2000,Índice de Gini 2010,Rendimento médio dos ocupados - 18 anos ou mais 1991,Rendimento médio dos ocupados - 18 anos ou mais 2000,Rendimento médio dos ocupados - 18 anos ou mais 2010,% dos ocupados sem rendimento - 18 anos ou mais 1991,% dos ocupados sem rendimento - 18 anos ou mais 2000,% dos ocupados sem rendimento - 18 anos ou mais 2010,% dos ocupados com rendimento de até 1 s.m. - 18 anos ou mais 1991,% dos ocupados com rendimento de até 1 s.m. - 18 anos ou mais 2000,% dos ocupados com rendimento de até 1 s.m. - 18 anos ou mais 2010,% dos ocupados com rendimento de até 2 s.m. - 18 anos ou mais 1991,% dos ocupados com rendimento de até 2 s.m. - 18 anos ou mais 2000,% dos ocupados com rendimento de até 2 s.m. - 18 anos ou mais 2010,% dos ocupados com rendimento de até 3 s.m. - 18 anos ou mais 1991,% dos ocupados com rendimento de até 3 s.m. - 18 anos ou mais 2000,% dos ocupados com rendimento de até 3 s.m. - 18 anos ou mais 2010,% dos ocupados com rendimento de até 5 s.m. - 18 anos ou mais 1991,% dos ocupados com rendimento de até 5 s.m. - 18 anos ou mais 2000,% dos ocupados com rendimento de até 5 s.m. - 18 anos ou mais 2010,Renda per capita 1991,Renda per capita 2000,Renda per capita 2010,"Renda per capita , exceto renda nula 1991","Renda per capita , exceto renda nula 2000","Renda per capita , exceto renda nula 2010",% da renda proveniente de rendimentos do trabalho 1991,% da renda proveniente de rendimentos do trabalho 2000,% da renda proveniente de rendimentos do trabalho 2010,Renda per capita média do 1º quinto mais pobre 1991,Renda per capita média do 1º quinto mais pobre 2000,Renda per capita média do 1º quinto mais pobre 2010,Renda per capita máxima do 1º quinto mais pobre 1991,Renda per capita máxima do 1º quinto mais pobre 2000,Renda per capita máxima do 1º quinto mais pobre 2010,Renda per capita média do 2º quinto mais pobre 1991,Renda per capita média do 2º quinto mais pobre 2000,Renda per capita média do 2º quinto mais pobre 2010,Renda per capita máxima do 2° quinto mais pobre 1991,Renda per capita máxima do 2° quinto mais pobre 2000,Renda per capita máxima do 2° quinto mais pobre 2010,Renda per capita média do 3º quinto mais pobre 1991,Renda per capita média do 3º quinto mais pobre 2000,Renda per capita média do 3º quinto mais pobre 2010,Renda per capita máxima do 3° quinto mais pobre 1991,Renda per capita máxima do 3° quinto mais pobre 2000,Renda per capita máxima do 3° quinto mais pobre 2010,Renda per capita média do 4º quinto mais pobre 1991,Renda per capita média do 4º quinto mais pobre 2000,Renda per capita média do 4º quinto mais pobre 2010,Renda per capita máxima do 4°quinto mais pobre 1991,Renda per capita máxima do 4°quinto mais pobre 2000,Renda per capita máxima do 4°quinto mais pobre 2010,Renda per capita média do quinto mais rico 1991,Renda per capita média do quinto mais rico 2000,Renda per capita média do quinto mais rico 2010,Renda per capita média do décimo mais rico 1991,Renda per capita média do décimo mais rico 2000,Renda per capita média do décimo mais rico 2010,Renda per capita mínima do décimo mais rico 1991,Renda per capita mínima do décimo mais rico 2000,Renda per capita mínima do décimo mais rico 2010,% de extremamente pobres 1991,% de extremamente pobres 2000,% de extremamente pobres 2010,% de pobres 1991,% de pobres 2000,% de pobres 2010,% de vulneráveis à pobreza 1991,% de vulneráveis à pobreza 2000,% de vulneráveis à pobreza 2010,% de crianças extremamente pobres 1991,% de crianças extremamente pobres 2000,% de crianças extremamente pobres 2010,% de crianças pobres 1991,% de crianças pobres 2000,% de crianças pobres 2010,% de crianças vulneráveis à pobreza 1991,% de crianças vulneráveis à pobreza 2000,% de crianças vulneráveis à pobreza 2010,Renda per capita dos extremamente pobres 1991,Renda per capita dos extremamente pobres 2000,Renda per capita dos extremamente pobres 2010,Renda per capita dos pobres 1991,Renda per capita dos pobres 2000,Renda per capita dos pobres 2010,Renda per capita dos vulneráveis à pobreza 1991,Renda per capita dos vulneráveis à pobreza 2000,Renda per capita dos vulneráveis à pobreza 2010
2309607,Pacajus,4.01,3.15,4.44,11.87,10.92,13.72,23.9,23.3,27.85,42.11,42.73,49.25,57.89,57.27,50.75,43.52,41.74,36.16,9.76,10.49,7.42,14.67,15.29,10.54,0.49,0.45,0.4,0.53,0.53,0.47,,,659.85,,4.32,4.53,,70.19,31.1,,91.82,90.01,,94.51,95.26,,98.18,97.91,180.56,208.74,354.78,180.58,219.25,357.19,85.17,78.59,77.44,36.19,32.88,78.83,54.22,62.47,127.5,70.93,81.1,164.63,91.83,98.26,203,108.66,129.23,250.59,127.71,154.22,300,164.38,202.73,379.57,213.9,268.09,499.5,522.63,597.74,903.23,785.75,871.36,1282.75,319.67,411.11,606.67,29.07,23.25,7.96,63.22,53.6,24.7,84.16,78.67,52.87,39.62,31.18,11.83,74.29,66.03,35.98,89.89,88.1,68.58,44.07,37.5,36.6,75.01,73.16,86.42,101.51,108.94,147.07
2309706,Pacatuba,5.54,4.05,4.94,15.6,13.18,14.72,30.77,27.21,29.03,53.2,48.78,50.07,46.8,51.22,49.93,30.6,35.32,34.53,6,7.77,6.78,7.84,10.72,9.39,0.29,0.37,0.36,0.41,0.47,0.44,,,658.1,,1.45,2.79,,65.43,19.86,,91.02,89.92,,96.06,96.25,,98.73,98.51,154.65,203.31,344.63,154.85,207.62,345.57,88.01,75.58,74.57,42.81,41.17,85.04,62.05,73.69,132.8,77.84,92.78,168.53,94.02,117.13,202.5,117.25,142.67,246.59,140.13,170.81,288,173.42,219.21,362.61,212.72,279.8,467.5,361.91,520.7,860.04,473.23,718.05,1189.92,307.92,390.42,612.14,24.7,19.32,6.66,59.88,47.83,22,85.48,76.91,54.06,30.68,27.63,10.44,67,58.5,33.81,89.91,84.62,68.73,47.11,40.04,37.05,79.17,76.83,89.65,111.01,118.15,155.31
2309805,Pacoti,3.89,2.6,3.17,11.59,9.8,11.08,24.05,22.6,24.54,43.48,42.72,46.11,56.52,57.28,53.89,41.75,42.03,39.4,9.76,11.69,9.72,14.41,17.15,14.22,0.48,0.53,0.48,0.52,0.54,0.5,,,482.48,,11.05,13.91,,86.06,62.92,,95.59,92.57,,97.21,96.06,,98.82,98.42,128.18,158.45,279.49,128.18,162.36,281.64,84.61,69.36,64.63,24.94,20.63,44.29,37.61,39.04,78,49.32,57.04,110.58,62.68,78.08,150,79.86,101.37,188.14,98.72,129.23,237.5,124.56,159.37,301.31,154.51,196.51,383.33,362.21,453.85,752.83,535.14,666.02,1101.13,239.75,294.77,515,44.72,35.83,17,75.55,64.56,37.95,91.82,87.16,64.75,58.91,47.04,26.53,85.83,77.02,55.51,94.12,93.36,80.63,40.21,34.76,39.47,65.04,64.97,73.88,86.09,96.19,124.43
2309904,Pacujá,2.5,1.43,3.23,7.18,8.46,11.4,14.74,21.69,24.33,26.57,44.03,45.96,73.43,55.97,54.04,63.43,36.92,38.42,20.47,13.23,9.5,35.36,17.46,13.48,0.94,0.49,0.47,0.7,0.53,0.5,,,383.27,,24.41,17.61,,87.49,71.3,,96.68,92.63,,98.36,97.3,,99.3,99.06,225.6,243.05,264.03,225.6,264.22,264.69,83.85,55.02,54.17,28.18,17.41,42.61,40.6,49.34,75,52.77,85.39,107.89,65.61,118.44,133.33,85.27,160.79,170.7,109.41,208.07,222.5,133.48,271.54,285.52,164.54,379.14,346,828.28,680.13,714.94,1430.99,897.27,1014.47,313.4,550.47,520,42.68,25.98,17.87,72.19,44.81,41.68,87.65,65.49,67.18,57.23,33.51,27.73,84.33,53.61,58.75,93.41,71.71,82.77,42.12,30.43,39.15,66.46,57.59,77.87,86.19,84.32,122
2310001,Palhano,3.26,0.77,3.05,11.25,7.03,12.09,24.34,18.98,26.97,46.31,38.97,48.94,53.69,61.03,51.06,35.56,43.99,34.17,9.55,17.37,8.37,12.65,25.04,11.31,0.41,0.51,0.43,0.5,0.59,0.47,,,361.15,,50.98,29.42,,90.57,71.43,,96.29,94.85,,98.64,96.77,,99.4,98.24,70.44,124.8,281.69,72.83,144.53,283.26,80.06,52.87,53.76,11.48,4.81,42.91,19.51,22.52,84.4,28.14,39.04,127.36,35.26,57.17,166.67,46.09,74.6,209.59,56.41,94.19,252.5,77.4,124.68,309.51,105.77,171,382.5,189.09,380.85,712.19,250.49,548.95,962.57,169.24,291.84,532.5,67.49,46.38,17.94,87.99,74.58,34.53,97.17,87.92,61.66,76.76,61.84,29.71,93.71,86.56,52.29,98.01,93.61,79.55,32.26,27.2,38.64,48.05,54.02,73.85,61.29,73.02,131.06
2310100,Palmácia,4.53,0.79,1.75,12.38,6.39,7.65,24.36,17.82,17.68,42.25,37.63,34.04,57.75,62.37,65.96,42.38,44.2,55.37,9.33,19.53,17.31,13.69,27.68,28.94,0.46,0.59,0.76,0.51,0.6,0.63,,,753.56,,29.12,12.53,,85.13,58.46,,96.1,89.05,,97.34,94.68,,99.32,97.56,140.63,139.04,315.23,140.63,156.23,323.32,89.57,60.11,65.2,31.84,5.47,27.59,44.32,22.31,53,55.2,38.93,93.04,70.52,58.76,123.75,84.27,79.47,158.09,94.61,100.21,199.75,125.78,137.74,257.73,164.54,194.23,342.33,406.03,433.6,1044.17,596.01,614.58,1745.38,300.86,309.08,511.33,39.64,45.77,24.51,73.95,69.95,45.85,87.71,85.51,72.19,52.06,62.55,37.25,84.16,83.68,64.01,91.72,91.85,86.55,43.27,27.24,34.11,68.11,51.97,69.67,84.83,75.53,115.85
2310209,Paracuru,3.98,0.77,2.77,11.51,7.01,10.18,22.91,18.26,22.11,41.98,37.78,41.04,58.02,62.22,58.96,42.35,45.75,43.49,10.08,17.75,11.62,14.71,26.1,17.09,0.49,0.53,0.56,0.53,0.6,0.55,,,564.52,,21.66,10.92,,83.26,52.84,,94.76,89.33,,96.89,95.31,,98.86,97.54,136.41,160.46,328.2,136.83,185.4,331.15,82.75,68.61,68.03,27.16,6.14,45.52,41.37,24.4,87.43,51.38,50.11,121.48,61.11,68.32,152.5,77.73,90.29,195.81,94.02,114.2,238.4,130.09,156.59,310.66,169.24,212.78,430,395.72,499.17,970.69,577.74,734.14,1427.28,258.56,340.05,613.33,45.3,40.22,16.65,72.75,66.49,36.59,89.62,84.62,64,55.36,51.6,23.17,80.44,79.53,50.58,93.23,91.77,79.03,42.15,28.34,38.16,63.58,56.36,77.23,86.63,84.26,129.02
2310258,Paraipaba,3.35,2.24,3.15,10.46,9.32,11.31,22.21,20.8,24.39,40.74,40.02,45.42,59.26,59.98,54.58,44.78,43.53,38.31,11.33,12.87,9.66,17.12,18.67,13.55,0.55,0.56,0.47,0.55,0.56,0.5,,,525.4,,12.66,12.85,,82.65,58.87,,92.58,90.62,,95.44,95.86,,98.82,98.28,146.07,168.12,283.79,146.07,175.65,285.77,90.91,75.24,66.07,24.44,18.82,44.71,37.61,39.48,84,51.96,59.56,115.78,68.28,75.16,143.33,85.81,96.5,185.65,103.42,117.13,227.5,135.3,161.5,298.39,171.8,227.74,380,432.82,504.21,775.23,654.02,731.79,1087.2,272.07,341.62,550,40.24,36.07,17.3,70.56,66.16,38.48,89.76,82.78,65.05,49.29,47.67,24.89,75.64,76.1,54.14,92.11,89.75,79.87,38.37,35.45,39.81,63.74,64.48,78.07,88.75,89.05,125.68
2310308,Parambu,4.27,2.65,2.15,12.7,9.18,9.09,24.57,20.25,22.12,42.04,39.24,44.7,57.96,60.76,55.3,43.76,44.91,36.52,9.13,13.23,12.17,13.78,19.56,16.07,0.46,0.61,0.53,0.52,0.57,0.53,,,288.64,,22.84,27.57,,89.6,84.2,,96.97,96.07,,97.97,98.14,,98.8,99.04,116.46,133.14,211.05,117.71,133.91,216.39,85.95,66.24,44.14,24.86,17.67,22.71,39.7,31.23,43,49.08,43.45,73.24,59.42,58.56,102.86,69.11,73.66,137.49,81.48,97.6,171,101.76,126.43,238.22,137.83,169.18,334,337.48,404.47,583.68,509.62,597.88,770.71,199.53,254.16,505,51.01,48.67,28.46,80.52,72.81,51.58,92.43,90.17,74.35,62.17,62.17,39.54,86.31,86.12,67.36,94.21,96.21,89.75,42.78,36.43,32.4,61.65,56.76,64.5,76.64,81.79,104.36
2310407,Paramoti,5.35,,2.11,14.73,4.2,8.44,28.5,15.28,22.55,49.01,35.31,45.94,50.99,64.69,54.06,35.39,48.73,36.36,6.93,30.82,12.81,9.61,46.43,17.23,0.34,0.53,0.53,0.45,0.65,0.52,,,346.3,,44.29,23.78,,90.4,66.46,,96.38,94.48,,97.9,97.61,,98.84,99.63,83.73,111.72,196.63,84.21,145.39,200.51,85.1,59.94,48.68,22.39,,20.72,30.56,,32,39.26,23.45,62.28,47.01,46.36,96,57.65,61.9,138.66,69.57,78.08,177.25,85.87,111.88,229.97,111.11,147.38,288,213.47,361.36,531.5,296.29,544.41,714.85,162.97,215.71,458,60.08,53.18,32.31,86.98,76.06,49.98,96.08,91.96,77.17,72.47,68.39,46.28,93.75,88.63,70.47,97.07,97.43,92.53,39.8,22.62,31.45,57.13,44.29,56.9,68.76,67.05,107.01
2310506,Pedra Branca,4.21,0.8,2.2,12.58,6.56,10,25.35,17.6,24.71,43.7,37.05,47.8,56.3,62.95,52.2,42.19,46.43,31.34,8.95,19.2,10.64,13.42,28.33,12.54,0.46,0.59,0.48,0.51,0.61,0.5,,,352.55,,40.36,27.05,,87.03,68.46,,95.52,95.18,,96.85,97.9,,98.42,99.2,89.25,163.51,231.56,89.53,185.73,236.65,83.59,66.62,46.89,18.77,6.58,25.45,29.25,26.8,46.8,37.36,47.02,90.3,47.01,68.65,128.8,56.98,90.33,170.3,67.79,117.78,205.33,81.89,158.95,267.38,105.77,219.61,340,251.27,514.67,615.96,376.53,759.21,725.82,156.7,313.64,510,61.44,40.41,25.04,87.94,65.59,41.95,95.07,83.48,71.21,72.35,54.36,35.67,92.48,80.14,56.84,96.7,92,84.76,38.43,27.23,32.19,55.2,54.66,61.44,64.72,82.28,117.67
2310605,Penaforte,3.19,3.35,3.59,9.36,10.47,12.76,20.53,22.05,27.86,41,41.95,51.07,59,58.05,48.93,40.83,41.94,30.73,12.61,11.08,7.62,17.45,16.02,9.63,0.55,0.51,0.38,0.55,0.54,0.45,,,438.77,,7.28,15.09,,76.28,60.02,,90.63,93.11,,94.86,96.03,,97.22,98.56,102.88,189.06,271.18,102.88,189.91,272.92,85.2,69.33,66.06,16.4,31.66,48.66,24.29,48.8,85,31.75,67.36,124.36,41.13,90.08,160.5,57.47,109.41,204.68,72.87,137.43,253.33,105.28,188.17,314.73,150.43,260.28,410.25,303.49,548.7,659.48,420.05,792.94,833.29,232.58,370.9,560,57.86,30.02,16.07,76.35,60.06,34.26,92.77,79.57,62.1,67.55,39.53,21.56,81.96,73.01,48.29,95.62,86.7,77.1,33.79,40.07,40.58,48.26,69.53,74.95,72.74,98.19,130.65
2310704,Pentecoste,4.45,2.24,2.08,13.38,9.11,8.62,26.63,20.69,20.79,47.99,39.77,40.59,52.01,60.23,59.41,35.27,44.27,42.39,7.77,13.22,13.79,10.54,19.44,19.68,0.37,0.56,0.58,0.47,0.57,0.56,,,485.92,,10.07,15.78,,82.04,60.39,,93.18,89.97,,96.11,95.32,,98.94,97.98,108.62,169.1,264.95,110.38,176.71,271.4,77.92,66.29,60.82,24.16,18.97,27.52,37.61,41.83,51.25,48.51,58.04,86.62,58.16,74.18,122.2,71.94,97.94,161.29,86.97,123.71,202,116.04,161.32,262.3,150.43,218.63,341.5,282.46,509.25,786.86,383.1,748.63,1123.15,209.98,312.33,532.5,48.03,36.48,25.4,77.25,65.3,44.8,92.93,83.36,71.69,59.12,47.54,35.94,85.04,77.34,61.01,95.59,90.26,85.84,40.83,35.09,34.53,62.34,64.17,64.67,82.76,90.28,114.95
2310803,Pereiro,2.94,,2.24,8.48,3.14,8.11,17.47,12.58,21.41,33.32,30.98,45.43,66.68,69.02,54.57,51.09,52.62,35.16,15.73,43.95,13.42,24.11,67.01,17.33,0.67,0.73,0.55,0.61,0.68,0.53,,,246.98,,64.03,46.68,,91.96,75.34,,96.53,95.23,,97.03,97.98,,98.67,99.61,77.52,138.16,209.49,77.72,173.49,211.38,79.45,55.35,41.46,11.41,,23.5,15.87,,33.67,21.44,21.7,61.49,26.86,41.83,97,34.85,65.23,139.24,46.07,97.6,194.5,61.44,127.06,251.6,85.47,170.81,330.5,258.45,476.82,570.13,396.04,726.99,736.55,170.75,294.77,510,75.12,50.64,32.65,86.9,71.61,51.12,93.59,86.84,73.49,82.98,67.03,46.67,91.71,85.87,68.35,96.06,93.96,87.9,29.45,19.69,33.08,38.18,42.13,59.6,48,65.22,104.42
2310852,Pindoretama,5.28,2.78,3.91,15.12,9.28,13.47,29.31,19.21,28.12,49.44,35.52,50.67,50.56,64.48,49.33,35.5,51.17,33.07,6.69,13.9,7.36,9.39,22.07,9.82,0.34,0.65,0.37,0.44,0.6,0.45,,,514.64,,4.7,4.51,,82.38,49.81,,93.3,90.64,,95.95,96.23,,97.46,98.88,128.81,205.36,296.99,128.81,209.98,300.9,87.29,74.01,67.21,33.99,28.5,58.07,50.98,49.45,104,63.36,66.74,142.02,75.37,83.66,170,91.42,101.96,217.46,108.21,128.84,255,129.64,167.57,334.89,162.18,228.78,420,325.63,662.05,736.03,457.3,1050.78,982.14,235.05,323.07,557.5,35.82,31.58,11.67,75.03,63.33,30.09,91.05,82.73,60.66,51.21,42.7,17.74,86.11,75.97,43.9,94.53,90.52,77.01,45.82,40.01,35.97,74.84,69.31,80.56,94.01,96.17,139.92
2310902,Piquet Carneiro,3.5,,1.97,11.06,3.26,8.34,23.08,14.51,21.86,41.91,35.85,46.25,58.09,64.15,53.75,43,45.92,31.71,10.51,39.41,13.03,15.55,56.42,15.2,0.52,0.53,0.53,0.53,0.64,0.52,,,299.05,,54.36,36.62,,87.73,74.5,,95.52,94.83,,96.87,97.59,,99.15,99.38,95.53,141.99,217.02,95.53,188.34,222.12,81.79,49.09,42.29,16.71,,21.33,25.52,,30,36.12,23.11,69.21,47.01,58.56,101.83,57.42,79.92,146.61,70.52,100.53,192.67,89.91,151.48,264.66,111.11,196.51,340,277.47,455.43,589.67,410.75,652.07,688.2,188.04,294.77,510,58.83,45,29.58,84.43,67.53,48.21,93.47,84.16,70.66,67.32,60.91,44.88,90.86,82.69,66.47,95.73,93.36,87.34,36.03,17.05,30.39,53.94,44.31,58.04,65.88,71.16,101.41
2310951,Pires Ferreira,5.14,1.81,2.54,14.5,7.82,9.22,27.88,20.06,22.89,48.15,40.48,45.93,51.85,59.52,54.07,37.16,43.53,35.85,7.15,15.23,11.77,10.25,22.28,15.56,0.36,0.69,0.54,0.46,0.57,0.51,,,278.91,,34.41,24.27,,94.04,85.76,,97.59,95.9,,98.29,98.01,,99.75,99.67,79,128.37,191.39,79.01,128.82,193.93,73.34,53.37,38.79,20.32,11.64,24.27,29.38,23.7,37.5,36.96,38.53,63.92,46.26,58.56,90,52.87,78.59,130.88,62.68,101.51,170,80.07,131.03,220.46,95.59,164.84,267.2,204.81,382.05,519.05,293.61,558.83,686.23,147.75,263.53,500,65.19,46.04,33.14,89.33,73.57,52.34,96.97,89.87,78.85,77.35,58.89,45.11,94.76,85.99,68.9,99.17,95.45,91.18,38.96,29.94,36.41,54.48,57.14,60.53,64.63,80.25,107.06
2311009,Poranga,3.04,0.01,2.05,9.33,3.19,7.86,20.5,12.33,20.42,39.17,30.94,43.36,60.83,69.06,56.64,44.24,51.49,36.68,13.04,43.26,14.22,18.96,64.51,18.66,0.54,0.72,0.59,0.56,0.68,0.54,,,364.21,,45.21,28.81,,88.33,71.25,,96.08,91,,98.13,96.68,,99.27,99.01,79.04,123.9,212.87,81.43,154.25,215.93,79.33,53.23,50.66,12,0.08,21.82,20.15,2.93,30,24.88,19.7,61.89,31.72,39.04,93,44.13,56.59,133.66,57.1,75.16,178.5,73.78,115.32,244.19,94.02,163.65,339.67,240.39,427.83,595.14,349.67,638,780.81,178.64,294.77,510,67.95,56.73,32.89,86.85,74.2,53,94.51,87.77,73.31,77.36,70.9,46.26,91.98,85.38,69.66,97.31,94.58,85.92,31.11,22.68,32.4,44.77,40.06,60.1,56.52,61.15,99.11
2311108,Porteiras,3.84,2.88,3.01,10.71,9.75,10.68,21.02,21.28,24.38,38.03,40.6,46.81,61.97,59.4,53.19,47.41,43.61,36.23,11.57,12.18,9.96,17.7,17.88,13.57,0.54,0.57,0.45,0.56,0.55,0.49,,,317.65,,17.87,13.82,,84.85,78.85,,93.1,94.45,,96.18,97.51,,98.59,99.16,106.62,167.91,218.44,107.47,168.35,220.89,86.35,69.29,49.95,20.45,24.16,32.93,28.21,40.16,57.5,36.67,57.74,83.71,46.19,75.64,114,54.96,96.78,149.65,70.52,129.67,186.67,90.67,162.22,244.92,122.98,214.73,339,330.35,498.66,581.11,505.47,732.2,791.31,193.78,330.29,520,59.98,37.43,24.96,82.41,64.33,47.62,91.82,84.64,74.42,73.22,51.24,35.75,88.21,78.27,65.46,93.33,91.23,90.34,37.32,38.82,38.85,53.02,64.56,69.62,65.53,93.31,115.58
2311207,Potengi,3.2,1.98,1.65,9.5,9.04,7.01,19,20.66,18.68,34.42,41.99,39.57,65.58,58.01,60.43,51.49,41.41,41.55,13.8,12.83,17.15,21.68,18.32,23.73,0.63,0.48,0.67,0.6,0.55,0.58,,,349.16,,50.09,37.93,,89.95,77.4,,96.02,91.69,,98.19,96.48,,99.17,98.44,94.92,153.86,215.12,96.13,166.87,218.76,83.25,56.75,52.04,15.17,15.24,17.74,23.51,39.04,29,29.92,54.3,57.61,35.73,68.65,87.5,45.06,89.37,125.57,54.53,117.91,169.75,73.21,164.12,224.75,106.43,204.58,303,311.22,446.28,646.24,488.77,637.18,893.86,172.06,303.06,510,70.64,41.06,33.2,86.15,63.52,53.53,93.24,84.9,76.22,80.76,53.96,47.22,89.52,76.94,71.19,95.39,93.69,88.93,34.76,35.64,29.77,46.43,57.01,57.29,56.58,88.89,99.28
2311231,Potiretama,3.65,0.39,2.39,11.13,5.84,10.35,23.3,17.07,24.58,42.64,37.99,47.87,57.36,62.01,52.13,42.09,43.78,34.33,10.31,21.24,9.96,15.12,30,13.26,0.49,0.52,0.46,0.53,0.61,0.5,,,315.79,,38.53,31.21,,88.79,77.44,,97.03,95.87,,99.04,97.62,,99.04,99.01,85.71,136.46,236.09,86.37,163.37,241.43,87.43,58.1,51.95,15.64,2.66,28.18,23.51,19.52,56.67,32.06,37.18,94.04,41.37,49.13,127.5,52.13,76.62,167.92,62.68,98.26,216.67,82.9,142.75,274.95,108.12,196.51,336.5,245.79,423.08,608.44,360.72,597.44,810.39,169.24,294.77,510,64.58,46.98,23.51,86.13,70.23,43.54,94.12,85.52,66.34,76,58.56,34.94,91.3,78.05,59.99,96.37,89.73,82.84,35.53,25.78,33.81,50.96,50.17,66.92,61.54,74.73,110.41
2311264,Quiterianópolis,4.27,2.69,1.95,12.73,9.57,7.16,26.1,22.19,20.47,46.96,44.5,43.54,53.04,55.5,56.46,37.5,37.17,38.71,8.33,11.6,15.69,11.78,15.54,21.64,0.4,0.53,0.6,0.48,0.52,0.55,,,282.07,,27.64,43.88,,90.55,82.61,,95.79,95.35,,97.67,97.52,,99.57,99.1,52.13,141.41,208.58,52.39,141.41,212.94,84.98,67.04,46.95,11.12,19.01,20.29,16.92,30.5,29,22.06,48.65,54.33,28.21,65.07,97.43,34.84,89.21,138.89,44.42,115.82,187.5,54.38,157.79,240.55,65.19,219.61,309.5,138.23,392.41,585.33,195.49,525.57,807.37,97.15,312.33,492.5,81.75,43.38,33.36,94.26,65.53,49.89,98.48,85.36,74.2,88.78,58.79,44.43,97.19,80.19,63.78,99.34,93.32,85.63,31.39,36.36,28.84,39.54,58.51,53.39,45.48,88.38,101.16
2311306,Quixadá,3,1.62,2.49,9.11,7.81,9.82,18.94,19.06,22.47,35.56,38.61,42.85,64.44,61.39,57.15,49.73,45.37,40.79,14.15,15.72,11.6,21.84,23.24,16.62,0.63,0.58,0.54,0.6,0.59,0.53,,,580.76,,16.12,11.96,,76.71,51.76,,90.93,88.23,,94.27,93.94,,98.22,96.98,162.21,200.88,317.66,163.24,215.85,322.04,82.59,67.81,65.47,24.33,16.27,39.59,37.61,42.11,80,49.56,62.17,116.32,62.71,84.22,154,79.71,112.97,200.93,98.72,147.38,253.33,134.78,196.37,323.78,183.86,268.9,432.5,522.68,616.63,904.12,806.71,911.47,1295.63,319.67,391.39,615,44.75,33.14,17.65,71.51,58.07,36.21,86.98,78.62,62.51,56.5,45.99,26.97,80.34,72.13,53.47,90.34,86.73,79.2,40.09,31.56,34.82,61.65,61.05,70.86,83.69,94.04,125.06
2311355,Quixelô,4.01,0.21,2.3,12.17,5.32,9.1,24.22,17.11,22.95,42.69,38.07,46.96,57.31,61.93,53.04,42.36,44.56,36.34,9.42,23.28,11.66,13.92,33.5,15.97,0.48,0.55,0.51,0.52,0.61,0.51,,,278.17,,47.05,26.9,,91.3,79.18,,96.91,96.12,,97.87,98.47,,98.87,99.62,124.91,130.9,242.27,124.99,157.04,245.44,90.44,54.74,46.38,25.05,1.4,27.81,38.95,13.66,48,50.97,33.42,82.41,62.68,53.68,124.4,75.25,77.18,167.82,94.02,98.26,223.14,115.33,137.14,290.83,150.43,183.5,383.33,357.93,405.33,642.78,529.13,583.33,880.38,235.05,294.77,516.67,45.86,46.77,27.44,76.85,69.63,45.02,91.34,87.36,67.54,51.83,62.52,42.38,82.87,82.53,64.84,94.65,93.45,83.53,41.58,23.72,36.08,63.44,48.39,63.86,82.33,74.63,110.13
2311405,Quixeramobim,2.73,0.87,2.31,8.41,7,9.15,17.48,18.4,21.27,31.61,38.5,40.82,68.39,61.5,59.18,57.51,44.94,43.33,16.26,17.56,12.88,27.35,25.66,18.93,0.79,0.54,0.6,0.65,0.59,0.56,,,529.2,,31.1,19.62,,84.42,55.47,,94.36,91.53,,96.15,95.38,,98.52,97.73,143.96,170.44,317.45,145.08,193.72,320.75,88.86,63.87,61.23,19.62,7.44,36.66,29.55,29.28,71,40.93,52.26,108.63,52.99,73.69,147.5,65.31,97.08,192.36,79.6,130.14,253.8,101.66,171.29,310.33,128.49,234.25,409,492.29,524.15,935.9,827.98,765.95,1375.47,188.04,323.07,530,52.98,37.99,19.57,82.06,62.46,38.37,94.35,81.68,63.18,63.87,53.13,28.21,88,77.39,53.21,96.65,90.3,79.29,37.64,27.58,36,58.82,55.43,69.85,74.76,85.38,120.5
