Código,Espacialidades,Percentual da renda apropriada pelos 20% mais pobres 2010,Percentual da renda apropriada pelos 40% mais pobres 2010,Percentual da renda apropriada pelos 60% mais pobres 2010,Percentual da renda apropriada pelos 80% mais pobres 2010,Percentual da renda apropriada pelos 20% mais ricos 2010,Percentual da renda apropriada pelos 10% mais ricos 2010,Razão 20% mais ricos / 40% mais pobres 2010,Razão 10% mais ricos / 40% mais pobres 2010,Índice de Theil - L 2010,Índice de Gini 2010,Taxa de atividade - 10 anos ou mais 2010,Taxa de atividade - 10 a 14 anos 2010,Taxa de atividade - 15 a 17 anos 2010,Taxa de atividade - 18 anos ou mais 2010,Taxa de atividade - 18 a 24 anos 2010,Taxa de atividade - 25 a 29 anos 2010,Taxa de desocupação - 10 anos ou mais 2010,Taxa de desocupação - 10 a 14 anos 2010,Taxa de desocupação - 15 a 17 anos 2010,Taxa de desocupação - 18 anos ou mais 2010,Taxa de desocupação - 18 a 24 anos 2010,Taxa de desocupação - 25 a 29 anos 2010,% de empregados com carteira - 18 anos ou mais 2010,% de empregados sem carteira - 18 anos ou mais 2010,% de trabalhadores do setor público - 18 anos ou mais 2010,% de trabalhadores por conta própria - 18 anos ou mais 2010,% de empregadores - 18 anos ou mais 2010,Grau de formalização dos ocupados - 18 anos ou mais 2010,% dos ocupados com fundamental completo - 18 anos ou mais 2010,% dos ocupados com médio completo - 18 anos ou mais 2010,% dos ocupados com superior completo - 18 anos ou mais 2010,% dos ocupados no setor agropecuário - 18 anos ou mais 2010,% dos ocupados no setor extrativo mineral - 18 anos ou mais 2010,% dos ocupados na indústria de transformação - 18 anos ou mais 2010,% dos ocupados no SIUP - 18 anos ou mais 2010,% dos ocupados no setor de construção - 18 anos ou mais 2010,% dos ocupados no setor comércio - 18 anos ou mais 2010,% dos ocupados no setor serviços - 18 anos ou mais 2010,Rendimento médio dos ocupados - 18 anos ou mais 2010,% dos ocupados sem rendimento - 18 anos ou mais 2010,% dos ocupados com rendimento de até 1 s.m. - 18 anos ou mais 2010,% dos ocupados com rendimento de até 2 s.m. - 18 anos ou mais 2010,% dos ocupados com rendimento de até 3 s.m. - 18 anos ou mais 2010,% dos ocupados com rendimento de até 5 s.m. - 18 anos ou mais 2010,Índice de Theil-L dos rendimentos do trabalho - 18 anos ou mais 2010,% da população em domicílios com água encanada 2010,% da população em domicílios com banheiro e água encanada 2010,% da população em domicílios com coleta de lixo 2010,% da população em domicílios com energia elétrica 2010,% da população em domicílios com densidade > 2 2010,% de mulheres de 10 a 17 anos que tiveram filhos 2010,"% de mães chefes de família sem fundamental e com filho menor, no total de mães chefes de família 2010",% de crianças em domicílios em que ninguém tem fundamental completo 2010,% de crianças de 0 a 5 anos fora da escola 2010,% de crianças de 6 a 14 fora da escola 2010,% de pessoas em domicílios em que ninguém tem fundamental completo 2010,"% de pessoas de 15 a 24 anos que não estudam, não trabalham e são vulneráveis, na população dessa faixa 2010",% de pessoas de 18 anos ou mais sem fundamental completo e em ocupação informal 2010,Esperança de vida ao nascer 2010,% de pessoas em domicílios vulneráveis à pobreza e em que ninguém tem fundamental completo. 2010,% de vulneráveis e dependentes de idosos 2010,% de pessoas em domicílios sem energia elétrica 2010,% de pessoas em domicílios com paredes inadequadas 2010,% de pessoas em domicílios com abastecimento de água e esgotamento sanitário inadequados 2010,% de vulneráveis que gastam mais de uma hora até o trabalho na população ocupada 2010,População total 2010,População rural 2010,População urbana 2010,População de até 1 ano 2010,Mortalidade infantil 2010,População de 1 a 3 anos 2010,População de 4 anos 2010,População de 5 anos 2010,População de 6 anos 2010,População de 6 a 10 anos 2010,População de 11 a 14 anos 2010,População de 15 a 17 anos 2010,População de 18 a 24 anos 2010,População de 15 anos ou mais 2010,População de 18 anos ou mais 2010,Mortalidade até 5 anos de idade 2010,População de 25 anos ou mais 2010,População de 65 anos ou mais 2010,População total em domicílios particulares permanentes 2010,"População total em domicílios particulares permanentes, exceto com renda nula 2010",Mulheres de 10 a 14 anos 2010,Mulheres de 15 a 17 anos 2010,Mulheres de 15 anos ou mais 2010,Mulheres de 25 anos ou mais 2010,População de 10 anos ou mais de idade - Amostra 2010,População de 10 a 14 anos de idade - Amostra 2010,Probabilidade de sobrevivência até 40 anos 2010,População de 15 a 17 anos de idade - Amostra 2010,População de 18 anos ou mais de idade - Amostra 2010,PEA - 10 anos ou mais 2010,PEA - 10 a 14 anos 2010,PEA - 15 a 17 anos 2010,PEA - 18 anos ou mais 2010,IDHM 2010,IDHM Renda 2010,IDHM Longevidade 2010,IDHM Educação 2010,Probabilidade de sobrevivência até 60 anos 2010,Subíndice de frequência escolar - IDHM Educação 2010,Subíndice de escolaridade - IDHM Educação 2010,População masculina de 0 a 4 anos 2010,População masculina de 5 a 9 anos 2010,População masculina de 10 a 14 anos 2010,População masculina de 15 a 19 anos 2010,População masculina de 20 a 24 anos 2010,População masculina de 25 a 29 anos 2010,População masculina de 30 a 34 anos 2010,População masculina de 35 a 39 anos 2010,Taxa de fecundidade total 2010,População masculina de 40 a 44 anos 2010,População masculina de 45 a 49 anos 2010,População masculina de 50 a 54 anos 2010,População masculina de 55 a 59 anos 2010,População masculina de 60 a 64 anos 2010,População masculina de 65 a 69 anos 2010,População masculina de 70 a 74 anos 2010,População masculina de 75 a 79 anos 2010,População masculina com 80 anos e mais 2010,População feminina de 0 a 4 anos 2010,Razão de dependência 2010,População feminina de 5 a 9 anos 2010,População feminina de 10 a 14 anos 2010,População feminina de 15 a 19 anos 2010,População feminina de 20 a 24 anos 2010,População feminina de 25 a 29 anos 2010,População feminina de 30 a 34 anos 2010,População feminina de 35 a 39 anos 2010,População feminina de 40 a 44 anos 2010,População feminina de 45 a 49 anos 2010,População feminina de 50 a 54 anos 2010,Taxa de envelhecimento 2010,População feminina de 55 a 59 anos 2010,População feminina de 60 a 64 anos 2010,População feminina de 65 a 69 anos 2010,População feminina de 70 a 74 anos 2010,População feminina de 75 a 79 anos 2010,População feminina com 80 anos e mais 2010,População residente masculina 2010,População residente feminina 2010,Taxa de analfabetismo - 11 a 14 anos 2010,População de 11 a 13 anos 2010,População de 12 a 14 anos 2010,População de 15 a 24 anos 2010,População de 16 a 18 anos 2010,População de 18 a 20 anos 2010,População de 19 a 21 anos 2010,População de 6 a 17 anos 2010,% de 5 a 6 anos na escola 2010,% de 11 a 13 anos nos anos finais do fundamental REGULAR SERIADO ou com fundamental completo 2010,% de 18 a 20 anos com médio completo 2010,Taxa de analfabetismo - 15 a 17 anos 2010,"% de 15 a 24 anos que não estudam, não trabalham e são vulneráveis, na população vulnerável dessa faixa 2010","% de mães chefes de família sem fundamental e com filho menor, no total de mães chefes e com filho menor 2010","% de vulneráveis e dependentes de idosos, no total de vulneráveis que coabitam com idosos. 2010",% de vulneráveis que gastam mais de uma hora até o trabalho na população ocupada vulnerável. 2010,Mulheres chefes de família e com filhos menores de 15 anos 2010,População em domicílios vulneráveis e com idoso 2010,População vulnerável de 15 a 24 anos 2010,População ocupada vulnerável à pobreza que retorna diariamente do trabalho 2010,Taxa de analfabetismo - 18 a 24 anos 2010,Taxa de analfabetismo - 25 a 29 anos 2010,% de 0 a 5 anos na escola 2010,Taxa de analfabetismo - 25 anos ou mais 2010,Taxa de frequência bruta ao básico 2010,Taxa de frequência bruta ao fundamental 2010,Taxa de frequência bruta ao médio 2010,Taxa de frequência líquida ao básico 2010,Taxa de frequência líquida ao fundamental 2010,Taxa de frequência líquida ao médio 2010,% de 11 a 13 anos nos anos finais do fundamental ou com fundamental completo 2010,Taxa de analfabetismo - 15 anos ou mais 2010,Taxa de analfabetismo - 18 anos ou mais 2010,% de 15 a 17 anos com fundamental completo 2010,% de 18 a 24 anos com fundamental completo 2010,% de 18 anos ou mais com fundamental completo 2010,% de 25 anos ou mais com fundamental completo 2010,% de 18 a 24 anos com médio completo 2010,% de 18 anos ou mais com médio completo 2010,% de 25 anos ou mais com médio completo 2010,% de 25 anos ou mais com superior completo 2010,Expectativa de anos de estudo 2010,% de 6 a 14 anos na escola 2010,% de 15 a 17 anos na escola 2010,% de 6 a 17 anos na escola 2010,% de 18 a 24 anos na escola 2010,% de 25 a 29 anos na escola 2010,Taxa de frequência bruta à pré-escola 2010,Taxa de frequência bruta ao fundamental REGULAR SERIADO 2010,Taxa de frequência bruta ao médio REGULAR SERIADO 2010,Taxa de frequência bruta ao básico REGULAR SERIADO 2010,Taxa de frequência bruta ao superior 2010,Taxa de frequência líquida à pré-escola 2010,Taxa de frequência líquida ao fundamental REGULAR SERIADO 2010,Taxa de frequência líquida ao médio REGULAR SERIADO 2010,Taxa de frequência líquida ao básico REGULAR SERIADO 2010,Taxa de frequência líquida ao superior 2010,% de 12 a 14 anos nos anos finais do fundamental ou com fundamental completo 2010,% de 6 a 14 anos no fundamental com 2 anos ou mais de atraso 2010,% de 6 a 17 anos no básico com 2 anos ou mais de atraso 2010,% de 15 a 17 anos no fundamental REGULAR SERIADO 2010,% de 18 a 24 anos no fundamental REGULAR SERIADO 2010,% de 18 a 24 anos no médio REGULAR SERIADO 2010,Renda per capita 2010,"Renda per capita , exceto renda nula 2010",% da renda proveniente de rendimentos do trabalho 2010,Renda per capita média do 1º quinto mais pobre 2010,Renda per capita máxima do 1º quinto mais pobre 2010,Renda per capita média do 2º quinto mais pobre 2010,Renda per capita máxima do 2° quinto mais pobre 2010,Renda per capita média do 3º quinto mais pobre 2010,Renda per capita máxima do 3° quinto mais pobre 2010,Renda per capita média do 4º quinto mais pobre 2010,Renda per capita máxima do 4°quinto mais pobre 2010,Renda per capita média do quinto mais rico 2010,Renda per capita média do décimo mais rico 2010,Renda per capita mínima do décimo mais rico 2010,% de extremamente pobres 2010,% de pobres 2010,% de vulneráveis à pobreza 2010,% de crianças extremamente pobres 2010,% de crianças pobres 2010,% de crianças vulneráveis à pobreza 2010,Renda per capita dos extremamente pobres 2010,Renda per capita dos pobres 2010,Renda per capita dos vulneráveis à pobreza 2010
2310258,Paraipaba,3.15,11.31,24.39,45.42,54.58,38.31,9.66,13.55,0.47,0.5,52.94,13.21,27.55,62.78,62.25,69.62,5.68,,10.24,5.67,11.05,8.2,18.21,38.58,2.89,29.49,1.3,24.69,47.85,28.78,4.39,39.08,,6.04,1.62,5.67,13.34,30.34,525.4,12.85,58.87,90.62,95.86,98.28,0.47,88.53,61.14,95.33,99.15,37.81,4.3,28.91,33.21,48,2.24,28.38,24.04,51.45,69.25,21.02,5.58,0.85,7.99,25.81,1.01,30041,16606,13435,474,28.8,1442,492,494,489,2848,2747,1974,3791,21485,19340,30.94,15549,2162,29905,29697,1729,952,10442,7664,24978,3435,93.37,2145,19398,13224,454,591,12179,0.634,0.574,0.738,0.602,80.57,0.713,0.43,1231,1382,1697,1631,1397,1337,1249,1083,2.5,923,774,587,480,419,359,273,220,249,1192,55.47,1316,1738,1491,1293,1323,1197,975,892,766,541,7.2,493,449,329,308,182,265,15291,14750,3.09,2055,2069,5765,1905,1666,1590,6911,97.44,85.26,43.38,3.24,36.41,54.73,75.48,2.98,1477,2609,3808,4198,4.88,8.57,52,25.73,103.73,114.55,75.47,92.94,98.35,52.5,89.34,19.94,21.64,59.09,75.01,42.99,35.53,41.37,24.2,20.2,2.88,9.42,97.76,76.3,91.82,16.16,7.23,109.05,107.79,61.06,94.86,5.73,77.15,93.34,42.18,86.92,2.63,88.53,11.65,15.45,22.67,2.71,6.68,283.79,285.77,66.07,44.71,84,115.78,143.33,185.65,227.5,298.39,380,775.23,1087.2,550,17.3,38.48,65.05,24.89,54.14,79.87,39.81,78.07,125.68
2310308,Parambu,2.15,9.09,22.12,44.7,55.3,36.52,12.17,16.07,0.53,0.53,44.85,15.91,32.35,51.21,56.28,57.93,6.47,4.98,10.63,6.29,15.37,7.44,4.85,51.28,3.82,20.86,0.66,10.54,31.09,16.74,2.64,48.72,0.08,3.65,0.58,6.15,12.62,27.33,288.64,27.57,84.2,96.07,98.14,99.04,0.48,63.73,48.02,90.86,96.28,34.43,4.62,32.54,54.69,57,3.35,48.55,29.3,74.15,70.85,35.5,8.34,3.72,1.28,16.62,1.72,31309,17203,14106,421,24,1401,522,566,562,3071,2898,2085,3685,22404,20255,25.8,16570,3086,31257,30486,1778,1030,11650,8669,26081,3619,94.44,2023,20438,11696,576,655,10466,0.57,0.526,0.764,0.46,83.33,0.639,0.238,1184,1520,1832,1610,1192,1023,958,894,2.52,956,790,612,599,567,446,448,269,362,1165,62.07,1417,1787,1664,1323,1103,1104,992,1009,896,791,9.86,636,592,484,431,247,406,15262,16047,7.45,2142,2231,5770,1893,1718,1653,7398,92.61,89.99,16.21,6.38,36.58,74.8,80.12,3.26,1331,3527,4623,5736,10.47,20.99,43,44.17,104.93,114.44,76.8,89.16,96.65,44.01,91.62,35.09,38.04,56.74,51.55,23.76,17.48,20.33,11.19,9.13,1.65,10.11,96.65,65.7,88.83,21.4,7.12,55.18,110.29,63.88,98.56,6.42,43.06,92.81,37.17,85.89,2.98,88.87,7.48,11.14,21.72,4.95,8.89,211.05,216.39,44.14,22.71,43,73.24,102.86,137.49,171,238.22,334,583.68,770.71,505,28.46,51.58,74.35,39.54,67.36,89.75,32.4,64.5,104.36
2310407,Paramoti,2.11,8.44,22.55,45.94,54.06,36.36,12.81,17.23,0.53,0.52,36.98,8.56,15.44,45.12,41.21,54.73,6.69,4.76,15.29,6.42,17.47,5.94,9.17,30.06,16.44,20.92,0.17,28.23,41.62,23.89,4.48,34.48,0.17,7.76,1.56,7.48,8.37,39.17,346.3,23.78,66.46,94.48,97.61,99.63,0.41,68.21,54.34,94.16,98.06,38.92,5.01,31.7,43.63,49,1.26,38.12,29.43,65.31,69.45,30.26,7.8,1.94,6.83,27.12,1.21,11308,5768,5540,149,28.2,530,208,190,197,1160,1081,789,1337,7941,7036,30.26,5699,979,11280,11062,635,352,3840,2856,9357,1404,93.51,837,7116,3460,120,129,3211,0.583,0.515,0.741,0.518,80.92,0.67,0.309,468,535,758,706,454,409,417,338,2.45,334,318,212,175,205,150,146,74,115,428,62.42,532,646,564,436,442,378,342,311,274,240,8.66,188,209,146,123,106,129,5814,5494,7.59,771,841,2126,731,642,560,2786,98.73,85.96,30.84,4.82,36.01,63.62,88.13,2.54,471,1310,1762,1527,8.9,14.73,51,38.13,113.75,127.32,76.61,96.23,98.74,49.32,86.66,29.78,32.58,52.28,66.69,30.85,22.66,35.54,17.16,12.97,2.7,10.01,98.74,84.6,94.96,23.88,25.97,54.4,115.16,67.48,102.4,9.5,48.58,94.32,42.45,93.58,3.91,88.95,17.75,23.24,38.27,4.03,7.6,196.63,200.51,48.68,20.72,32,62.28,96,138.66,177.25,229.97,288,531.5,714.85,458,32.31,49.98,77.17,46.28,70.47,92.53,31.45,56.9,107.01
2310506,Pedra Branca,2.2,10,24.71,47.8,52.2,31.34,10.64,12.54,0.48,0.5,39.46,7.97,19.38,46.95,52.34,51.56,6.84,9.47,18.96,6.23,9.93,7.56,19.77,28.1,1.1,25.07,1.25,22.63,37.16,22.38,4.81,49.49,0.48,4.44,0.63,5.47,9.93,27.01,352.55,27.05,68.46,95.18,97.9,99.2,0.43,73.19,59.69,96,98.09,39.47,1.69,28.69,46.65,49,1.94,41.24,30.57,64.79,71.73,29.38,7.28,1.91,2.1,11.4,2.65,41890,17380,24510,575,21.6,1815,681,710,692,3598,3770,2830,5326,30576,27333,23.23,22007,4057,41780,40881,2269,1429,15446,11370,35317,4682,94.98,2983,27653,13935,373,578,12983,0.603,0.541,0.779,0.521,84.77,0.676,0.31,1591,1797,2379,2252,1893,1479,1386,1294,2.17,1213,1028,838,791,784,597,517,335,523,1516,57.96,1728,2303,2214,1907,1522,1475,1329,1240,1127,987,9.68,918,794,619,588,353,573,20697,21193,9.63,2745,2927,8156,2634,2340,2261,9285,96.38,87.91,29.11,6.18,39.17,57.68,70.72,6.19,1914,4519,6437,5542,8.6,17.52,51,42.61,102.61,115.87,69.28,91.84,97.88,46.68,90.45,33.19,35.99,56.8,64.25,30.99,23.13,31.86,16.63,13.03,2.94,9.69,98.06,75.18,91.55,14.58,8.43,86.29,111.72,58.19,96.49,6.85,64.41,94.51,41.07,87.55,2.96,88.14,12.09,15.91,25.4,1.71,6.44,231.56,236.65,46.89,25.45,46.8,90.3,128.8,170.3,205.33,267.38,340,615.96,725.82,510,25.04,41.95,71.21,35.67,56.84,84.76,32.19,61.44,117.67
2310605,Penaforte,3.59,12.76,27.86,51.07,48.93,30.73,7.62,9.63,0.38,0.45,59.35,19.02,40.78,67.92,67.47,79.28,11.36,20.1,25.93,10.03,25.1,15.55,17.59,38.31,8.57,26.11,0.76,28.02,50.06,40.34,9.94,31.39,,2.5,1.95,5.98,12.12,41.63,438.77,15.09,60.02,93.11,96.03,98.56,0.41,76.06,81.54,87.75,99.5,33.69,5.27,30.78,33.58,50,3.31,29.36,21.88,51.09,70.64,21.42,3.16,0.5,6.32,9.27,1.18,8226,1827,6399,155,24.6,439,145,144,124,732,661,507,1092,5864,5153,26.46,4061,602,8216,8164,376,253,2928,2142,6705,863,94.3,561,5281,3980,164,229,3586,0.646,0.566,0.761,0.626,82.96,0.745,0.443,372,367,469,418,429,328,301,262,2.71,233,199,162,125,107,77,88,35,72,402,56.33,358,394,419,394,340,298,290,261,231,174,7.32,146,125,100,99,63,88,4044,4182,6.35,477,515,1599,490,458,460,1714,92.63,87.89,49.89,4.14,34.96,49.43,57.79,2.81,468,495,1035,1475,5.95,9.77,50,28.79,101.81,110.19,80.16,94.01,96.69,65.51,87.89,22.17,23.95,67.4,74.12,44.32,36.49,51.07,33.84,29.31,8.04,10.11,96.69,77.2,91.25,21.95,7.61,51.06,106.36,68.84,95.89,23.54,39.97,89.79,38.13,85.14,9.73,90.85,14.48,16.01,19.23,2.21,6.42,271.18,272.92,66.06,48.66,85,124.36,160.5,204.68,253.33,314.73,410.25,659.48,833.29,560,16.07,34.26,62.1,21.56,48.29,77.1,40.58,74.95,130.65
2310704,Pentecoste,2.08,8.62,20.79,40.59,59.41,42.39,13.79,19.68,0.58,0.56,44.18,6.64,22.47,52.86,54.41,59.59,9.34,13.91,22.62,8.69,15.7,13.72,17.79,32.37,7.49,29.74,0.58,29.1,50.21,34.26,4.62,34.49,0.52,10.29,0.88,7.06,14.97,28.99,485.92,15.78,60.39,89.97,95.32,97.98,0.47,80.2,65.13,97.01,98.22,37.69,4.23,19.89,36.11,60,2.65,30.97,29.83,54.36,69.06,24.13,5.42,1.78,15.42,17.86,2.68,35400,14006,21394,545,29.4,1650,552,555,599,3245,3269,2237,4612,25553,23260,31.55,18648,2930,35277,34439,1957,1125,12706,9389,29546,4079,93.24,2236,23231,13053,271,502,12279,0.629,0.562,0.734,0.604,80.25,0.725,0.42,1396,1567,2116,1845,1696,1480,1299,1219,2.43,1134,1005,683,597,511,423,367,237,324,1356,56.48,1449,1963,1724,1606,1438,1307,1129,1096,1003,716,8.28,578,552,457,449,298,380,17899,17501,7.31,2359,2544,6849,2154,1954,1935,8047,95.12,89.48,41.29,5.27,39.21,56.12,70.73,6.45,1162,3072,5222,4904,7.24,11.56,40,31.48,104.69,112.55,81.52,93.78,98.21,59.42,92.19,24.8,26.67,64.05,67.41,41.99,35.65,39.38,26.34,23.09,3.59,9.85,97.35,75.33,91.77,15.55,7.29,83.44,105.54,69.46,96.4,10.51,67.09,93.4,46.27,88.56,2.14,88.07,10.54,12.88,20.32,2.97,6.39,264.95,271.4,60.82,27.52,51.25,86.62,122.2,161.29,202,262.3,341.5,786.86,1123.15,532.5,25.4,44.8,71.69,35.94,61.01,85.84,34.53,64.67,114.95
2310803,Pereiro,2.24,8.11,21.41,45.43,54.57,35.16,13.42,17.33,0.55,0.53,45.8,16.23,32.22,52.13,52.62,57.47,3.89,1.63,6.31,3.87,11.97,5.26,14.77,16.85,2.69,20.83,0.59,20.43,37.41,24.89,4.29,62.65,,4.18,0.39,6.88,7.12,17.37,246.98,46.68,75.34,95.23,97.98,99.61,0.49,78.53,56.82,93.09,98.98,40.72,1.16,25.69,43.18,47,2.1,37.9,22.59,62.65,71.56,27.63,6.97,1.02,1.92,26.23,1.76,15757,10324,5433,221,22.1,692,236,258,260,1439,1482,954,1989,11425,10455,23.71,8466,1531,15738,15597,911,475,5836,4374,13236,1811,94.88,942,10483,6062,294,304,5464,0.601,0.525,0.776,0.534,84.5,0.673,0.336,604,676,899,780,705,595,547,439,2.12,443,435,368,308,252,208,185,109,209,547,59.26,694,912,740,723,608,530,448,469,430,387,9.72,372,314,245,219,125,232,7762,7995,5.33,1090,1132,2943,876,873,861,3530,95.71,85.86,35.26,4.61,27.69,65.4,71.29,4.03,556,1788,2406,2541,6.49,11.32,53,37.81,113.18,127.99,67.59,95.1,97.9,47.83,86.23,29.57,31.85,52.23,68.65,33.59,25.29,39.94,21.59,17.25,3.07,9.2,97.9,80.85,93.72,25.26,13.43,66.37,125.6,63.94,110.48,12.78,56.09,95.92,38.19,92.37,3.86,89.52,19.98,24.68,38.22,9.06,8.55,209.49,211.38,41.46,23.5,33.67,61.49,97,139.24,194.5,251.6,330.5,570.13,736.55,510,32.65,51.12,73.49,46.67,68.35,87.9,33.08,59.6,104.42
2310852,Pindoretama,3.91,13.47,28.12,50.67,49.33,33.07,7.36,9.82,0.37,0.45,49.66,5.74,20.74,58.58,62.19,69.57,6.1,5.2,11.78,5.92,12.98,5.55,18.92,48.63,4.37,23.23,1.15,25.55,48.04,29.26,3.55,25.18,0.06,14.97,0.81,8.13,11.71,36.33,514.64,4.51,49.81,90.64,96.23,98.88,0.32,87.36,59.07,86.21,98.73,30.8,3,24.34,33.67,47,2.36,29.38,24.13,54.21,70.25,19.75,4.48,1.27,3.28,35.87,1.01,18683,7403,11280,289,25.7,813,308,269,231,1470,1459,1168,2426,14075,12907,27.65,10481,1716,18651,18408,891,620,7076,5281,15872,1808,94.05,1217,12847,7882,104,252,7526,0.636,0.581,0.754,0.588,82.31,0.704,0.41,726,698,917,915,884,805,762,696,2.19,655,497,374,341,271,256,227,142,174,684,51.17,692,891,960,835,799,744,734,626,463,385,9.18,327,286,286,245,175,211,9340,9343,4.59,1033,1137,3594,1130,1032,998,3717,99.4,86.85,33.72,2.91,34.74,54.96,64.28,2.9,819,1508,2493,2557,4.49,9.23,53,27.77,105.05,118.05,74.03,93.02,97.8,54.56,89.61,21.7,23.4,61.81,71.92,41,33.99,39.11,23.24,19.63,2.72,9.46,97.64,79.74,92.35,17.02,8.88,81.38,112.87,58.68,96.87,13.27,65.97,94.7,43.84,87.82,4.53,85.21,16.49,20.2,25.95,3.01,5.67,296.99,300.9,67.21,58.07,104,142.02,170,217.46,255,334.89,420,736.03,982.14,557.5,11.67,30.09,60.66,17.74,43.9,77.01,35.97,80.56,139.92
2310902,Piquet Carneiro,1.97,8.34,21.86,46.25,53.75,31.71,13.03,15.2,0.53,0.52,39.75,10.35,25.23,44.73,46.35,52.45,6.6,15.65,16.98,5.83,12.46,6.26,11.18,30.31,4.65,20.5,0.75,18.94,38.06,26.23,3.21,53.77,,3.13,1.34,4.32,10.81,25.67,299.05,36.62,74.5,94.83,97.59,99.38,0.38,63.96,62.56,97.24,99.27,35.08,4.16,28.34,47.05,55,4.01,41.02,34.28,66.55,71.73,28.97,8.82,0.73,2.88,21.16,2.45,15467,8027,7440,177,21.6,522,224,233,170,1115,1099,866,1848,11967,10670,23.23,8822,1626,15429,15075,668,419,5769,4441,13353,1396,94.98,950,11008,5308,144,240,4924,0.6,0.53,0.779,0.523,84.77,0.684,0.306,516,592,708,724,710,630,612,513,1.9,493,441,372,339,320,276,219,124,201,450,49.57,546,688,716,658,588,607,496,516,451,402,10.51,389,295,274,253,150,198,7790,7677,3.46,803,857,2714,823,787,779,2806,97.27,83.7,35.57,4.04,44.54,62.95,78.01,4.33,647,1937,2154,2787,6.17,10.62,45,32.76,96.23,112.89,56.01,88.77,96.41,45.61,84.36,26.34,28.15,57.11,62.45,30.55,24.07,35.38,18.16,14.66,1.62,9.16,95.99,70.16,88.42,12.3,4.44,72.58,108.93,52.93,92.53,8.56,61.74,92.11,39.41,85.71,3.96,86.56,16.42,19.8,23.83,3.03,3.08,217.02,222.12,42.29,21.33,30,69.21,101.83,146.61,192.67,264.66,340,589.67,688.2,510,29.58,48.21,70.66,44.88,66.47,87.34,30.39,58.04,101.41
2310951,Pires Ferreira,2.54,9.22,22.89,45.93,54.07,35.85,11.77,15.56,0.54,0.51,35.93,4.66,20.89,43.1,43.42,53.17,8.37,27.95,5.15,8.17,17.06,16.41,8.96,46.56,4.16,18.67,0.17,14.32,38.1,22.37,6.46,47.35,,1.84,0.3,4.67,8.48,31.95,278.91,24.27,85.76,95.9,98.01,99.67,0.52,72.27,58.34,76.57,99.78,35.87,0.63,22.4,44.02,49,3.14,38.7,27.77,67.02,71.13,29.39,8.84,0.22,14.03,23.5,0.53,10216,6862,3354,128,23.2,468,190,154,159,968,930,732,1205,7378,6646,24.98,5441,1104,10216,10082,551,346,3688,2751,8520,1162,94.61,741,6618,3061,54,155,2852,0.591,0.51,0.769,0.526,83.78,0.683,0.312,371,467,611,607,393,322,319,319,2.36,319,323,239,165,170,131,150,94,139,415,62.83,423,551,550,387,338,303,358,285,277,233,10.81,186,181,156,164,107,163,5139,5077,2.9,674,702,1937,724,618,541,2370,100,87.77,31.45,2.05,31.98,69.25,78.48,0.87,326,1325,1682,1715,4.4,12.88,51,39.35,115.81,128.43,83.94,94.71,97.78,51.07,87.77,29.94,33.01,54.13,72.28,31.22,22.16,36.46,16.46,12.05,3.56,10.4,96.86,87.44,94.19,27.5,9.84,80.21,119.23,77.24,107.33,17.18,58.06,93.38,47.27,93.05,8.19,88.7,14.48,19.52,36.15,5.67,12.01,191.39,193.93,38.79,24.27,37.5,63.92,90,130.88,170,220.46,267.2,519.05,686.23,500,33.14,52.34,78.85,45.11,68.9,91.18,36.41,60.53,107.06
2311009,Poranga,2.05,7.86,20.42,43.36,56.64,36.68,14.22,18.66,0.59,0.54,41.06,11.64,28.31,48.05,50.06,62.08,9.04,18.87,24.33,7.56,17.74,9.88,22.06,31.59,0.67,19.69,0.26,24.37,38.93,24.82,7.27,38.46,,2.95,0.45,8.78,9.79,34.78,364.21,28.81,71.25,91,96.68,99.01,0.55,72.34,56.26,60.68,97.78,30.36,2.13,24.62,52.24,42,1.23,45.26,25.27,66,69.76,35.89,6.97,2.22,1.76,12.36,3.11,12001,4203,7798,178,27.2,533,204,184,196,1057,1039,731,1294,8479,7043,29.25,5749,1059,11988,11817,634,359,3927,2918,9917,1434,93.72,866,7616,4072,167,245,3660,0.581,0.527,0.746,0.5,81.46,0.642,0.304,502,562,724,645,465,458,432,340,2.49,341,267,263,231,196,169,152,83,144,497,61.74,527,710,623,478,423,395,377,341,320,261,8.82,239,238,200,176,89,133,5974,6027,6.06,758,778,2025,697,606,540,2592,98.18,81.6,32.88,5.06,32.55,69.58,80.28,6.51,400,1200,1717,1764,9.04,19.48,58,43.26,109.46,127.37,61.13,93.88,98.77,36.28,82.52,33.97,36.97,44.17,64.86,30.43,23.04,31.88,16.24,12.89,4.17,9.28,98.77,80.49,93.83,26.01,8.36,44.29,120.15,52.74,101.93,17.16,39.71,96.1,29.25,90.03,8.46,85.11,23.05,29.65,39.68,5.89,9,212.87,215.93,50.66,21.82,30,61.89,93,133.66,178.5,244.19,339.67,595.14,780.81,510,32.89,53,73.31,46.26,69.66,85.92,32.4,60.1,99.11
